h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29,h_1_30,h_1_31,h_1_32,h_1_33,h_1_34,h_1_35,h_1_36,h_1_37,h_1_38,h_1_39,h_1_40,h_1_41,h_1_42,h_1_43,h_1_44,h_1_45,h_1_46,h_1_47,h_1_48,h_1_49,h_1_50,h_1_51,h_1_52,h_1_53,h_1_54,h_1_55,h_1_56,h_1_57,h_1_58,h_1_59,h_1_60,h_1_61,h_1_62,h_1_63,h_1_64,h_1_65,h_1_66,h_1_67,h_1_68,h_1_69,h_1_70,h_1_71,h_1_72,h_1_73,h_1_74,h_1_75,h_1_76,h_1_77,h_1_78,h_1_79,h_1_80,h_1_81,h_1_82,h_1_83,h_1_84,h_1_85,h_1_86,h_1_87,h_1_88,h_1_89,h_1_90,h_1_91,h_1_92,h_1_93,h_1_94,h_1_95,h_1_96,h_1_97,h_1_98,h_1_99
-1.0,0.99997586,1.0,-0.99990034,0.8629983,-0.8813599,0.99975246,-1.0,0.99992454,0.9999212,0.99935365,0.99998283,-0.999888,-0.99990803,0.99979854,-0.9561419,0.77965397,0.9999817,0.99999934,-0.99970406,-0.99999446,0.40281406,0.9996169,0.9688751,0.99969554,0.5150689,0.9999998,-1.0,0.9996668,-0.99998724,0.88493836,-1.0,0.7286553,0.73224795,0.99996275,0.87016946,-0.9990679,0.99994004,1.0,0.99999905,-0.99984217,0.9998515,-0.9998702,-0.99980927,0.03662759,0.99998206,0.9985196,-1.0,-0.9994243,1.0,-0.9999993,-0.999674,-1.0,-0.99967563,-0.9999993,0.99997216,0.99997765,-0.95093334,0.99998754,0.85500544,0.9991449,-0.99998003,-0.14583158,-0.9999041,-0.60509187,0.8551479,0.8824991,0.99987394,0.99998784,-0.23432516,-1.0,0.8346299,-0.99999964,0.906966,-1.0,-0.99993944,-1.0,-0.99999833,-0.9998702,-0.99999326,0.8984895,0.9999582,-0.99737453,0.866198,0.8733625,-0.9999383,-0.9999993,0.99999434,0.9320626,-0.9995209,0.99998075,-0.99988127,1.0,1.0,-0.99999964,0.8550966,-0.9999945,1.0,0.93098557,0.99986124
-1.0,0.9999818,1.0,-0.9980457,-0.8799001,0.91061276,0.9998455,-1.0,0.9999817,0.9998915,0.9998287,0.9999413,-0.9999458,-0.9999687,0.9999221,0.96978164,-0.94477946,0.9999904,0.9999999,-0.9998209,-0.9999982,-0.9271515,0.99978507,-0.36555248,0.99998873,-0.9755936,0.9999999,-1.0,0.999605,-0.9999901,0.99891186,-1.0,-0.9091645,-0.7075765,0.99998087,-0.9361502,-0.9911855,0.99998003,1.0,0.999999,-0.999142,0.999883,-0.9999195,-0.9997235,-0.96864086,0.99999636,0.9988829,-1.0,-0.9994276,1.0,-0.9999998,-0.9993964,-1.0,-0.9997149,-0.9999999,0.99998784,0.99998957,0.9497645,0.99979204,-0.955796,0.99941504,-0.99998707,-0.7651382,-0.9999587,0.8971633,-0.8844454,-0.8897695,0.999998,0.9999832,0.9799623,-1.0,-0.9064917,-0.9999998,-0.95061,-1.0,-0.99998057,-1.0,-1.0,-0.99998826,-0.9999818,-0.91094154,0.9999789,-0.99999136,-0.7175202,-0.9643862,-0.999988,-0.9999999,0.9999908,-0.91367775,-0.9996937,0.99998736,-0.9998948,1.0,1.0,-0.99999976,-0.89614695,-0.9999988,1.0,-0.9583365,0.9998498
-1.0,0.99998385,1.0,-0.99996674,0.91194737,-0.9019189,0.99927515,-1.0,0.99995923,0.9999462,0.99970317,0.9999751,-0.9999812,-0.9999914,0.99995875,-0.8947293,0.22320473,0.9999928,0.9999999,-0.99978787,-0.99998873,0.52646434,0.9998158,0.9828465,0.99990886,-0.44269928,1.0,-1.0,0.99973077,-0.9999965,0.9333387,-1.0,0.37913156,0.6628829,0.99998206,0.8351442,-0.99941945,0.99998575,1.0,0.9999999,-0.99994755,0.99991995,-0.99993354,-0.9999424,-0.26353768,0.999985,0.9999474,-1.0,-0.9994884,1.0,-0.9999999,-0.99973404,-1.0,-0.99982476,-0.9999995,0.99987656,0.99998486,-0.9138797,0.99999124,0.71063864,0.9979216,-0.99998695,-0.5213774,-0.99997514,-0.08342251,0.6319901,0.85276926,0.9999729,0.9999987,0.113557376,-1.0,0.94386286,-0.9999999,0.9396207,-1.0,-0.99993026,-1.0,-0.9999985,-0.9998986,-0.99999636,0.9042902,0.99998724,-0.9981269,0.8275198,0.7158041,-0.9999968,-0.99999976,0.9999979,0.8485747,-0.99982244,0.99999577,-0.9998689,1.0,1.0,-1.0,0.83361655,-0.99999845,1.0,0.7978641,0.9998167
-1.0,0.9999915,1.0,-0.9997079,-0.5886391,0.64519995,0.99964964,-1.0,0.9999858,0.9999861,0.99984586,0.9999776,-0.99998355,-0.9999917,0.99994653,0.79550034,-0.92801464,0.99999505,0.99999994,-0.99991477,-0.99999833,-0.85124975,0.99994314,0.13818549,0.99998564,-0.969565,1.0,-1.0,0.99966943,-0.99999803,0.99866843,-1.0,-0.8576898,-0.49992555,0.9999921,-0.8201111,-0.9989121,0.9999859,1.0,0.9999999,-0.9997231,0.99997056,-0.99995035,-0.99994785,-0.95494056,0.99999636,0.9999354,-1.0,-0.9998534,1.0,-1.0,-0.9997878,-1.0,-0.99991804,-0.9999997,0.99999094,0.99999803,0.61763513,0.999963,-0.8877287,0.9992096,-0.99999535,-0.54513603,-0.9999646,0.82840145,-0.5862523,-0.5569678,0.99999905,0.99999624,0.9670297,-1.0,-0.2589705,-0.9999998,-0.6315553,-1.0,-0.9999793,-1.0,-0.9999999,-0.9999889,-0.99999523,-0.66033465,0.99998987,-0.9999307,-0.4517044,-0.7827453,-0.9999935,-0.9999998,0.99999857,-0.35435098,-0.99989617,0.99999356,-0.999907,1.0,1.0,-1.0,-0.8086218,-0.99999964,1.0,-0.6812851,0.99988544
-1.0,0.99997807,1.0,-0.9999199,0.45262355,-0.4485998,0.99925184,-1.0,0.9999652,0.99993277,0.99982387,0.99997073,-0.99990493,-0.99996513,0.9998049,-0.74982363,0.077383086,0.9999831,0.9999999,-0.9997457,-0.9999982,0.73268557,0.9997606,0.9086466,0.99984074,-0.7132836,0.9999998,-1.0,0.9993919,-0.99998623,0.97935224,-1.0,0.7810651,0.48701355,0.9999759,0.49813128,-0.9979645,0.9999672,1.0,0.9999994,-0.9996975,0.9999015,-0.9999194,-0.9998237,-0.6692354,0.99998707,0.9998548,-1.0,-0.99964136,1.0,-0.99999905,-0.99975103,-1.0,-0.9998209,-0.9999995,0.99977654,0.9999613,-0.88637745,0.99997556,0.5819308,0.99775356,-0.9999788,0.08883757,-0.9999679,-0.3674041,0.8133091,0.91772896,0.99977577,0.99998385,-0.15021834,-1.0000001,0.8588175,-0.99999964,0.6319379,-1.0,-0.99995327,-1.0,-0.9999985,-0.999924,-0.99998945,0.80166996,0.9999709,-0.99935687,0.8695873,0.8562367,-0.9999785,-0.9999989,0.99999535,0.68736416,-0.99975723,0.99997395,-0.9999289,1.0,1.0,-0.99999964,0.52010375,-0.99999213,1.0,0.69092536,0.99990207
-1.0,0.99996465,1.0,-0.9961806,-0.8946143,0.9379321,0.9996952,-1.0,0.99991447,0.9998687,0.99956083,0.99996,-0.99980515,-0.999921,0.9998358,0.98042935,-0.87775767,0.99998283,0.99999934,-0.99979895,-0.99999577,-0.9430639,0.9996024,-0.3500093,0.9999415,-0.92792684,0.9999998,-1.0,0.99931586,-0.9999776,0.9993836,-1.0,-0.87640435,-0.74339426,0.9999765,-0.9274602,-0.98712087,0.999942,1.0,0.99999803,-0.99735194,0.99981797,-0.99981415,-0.9995581,-0.96396685,0.99998885,0.99797153,-0.9999999,-0.999367,1.0,-0.99999976,-0.9991388,-1.0,-0.9996624,-0.99999917,0.99997604,0.9999718,0.96981746,0.99950445,-0.9223773,0.9983533,-0.9999937,-0.52428806,-0.9999177,0.8709577,-0.89954376,-0.9395216,0.99999034,0.9999223,0.9836958,-1.0,-0.9566402,-0.99999756,-0.91183907,-1.0,-0.9999684,-1.0,-0.99999964,-0.9999797,-0.9999509,-0.89909613,0.99994385,-0.99997115,-0.82481754,-0.93887997,-0.999988,-0.9999996,0.9999866,-0.7766201,-0.9995937,0.9999715,-0.9998303,1.0,1.0,-0.9999996,-0.8767331,-0.99999,1.0,-0.93162996,0.99961835
-1.0,0.9999871,1.0,-0.9999709,0.6773982,-0.6130142,0.99993646,-1.0,0.99997973,0.9999461,0.9997741,0.9999908,-0.9999203,-0.999972,0.9999453,-0.61679715,0.35437334,0.99998593,0.9999997,-0.9998466,-0.99999875,0.4458729,0.99976116,0.95814437,0.9999406,-0.32678837,1.0,-1.0,0.99969345,-0.99999404,0.9543084,-1.0,0.44509852,0.65697473,0.99998784,0.6238893,-0.9992272,0.9999595,1.0,0.9999998,-0.99996483,0.9999076,-0.9998218,-0.99995387,-0.16657493,0.9999773,0.9989591,-1.0,-0.9994253,1.0,-0.99999976,-0.99979407,-1.0,-0.99971104,-0.9999994,0.9999492,0.9999933,-0.49159974,0.99997675,0.652721,0.9986705,-0.9999915,-0.24214707,-0.99992985,-0.033241376,0.8365187,0.6030545,0.99996364,0.9999947,-0.012938254,-1.0,0.49213928,-0.9999999,0.65303177,-1.0,-0.99996877,-1.0,-0.99999976,-0.9999492,-0.9999956,0.72046167,0.9999735,-0.9998423,0.77588385,0.44564486,-0.9999829,-0.9999997,0.99999523,0.70154244,-0.9996907,0.9999918,-0.99987775,1.0,1.0,-0.9999998,0.5794975,-0.99999785,1.0,0.7732226,0.9999434
-1.0,0.99998856,1.0,-0.99948263,-0.49320832,0.59266967,0.9997534,-1.0,0.9999609,0.9999692,0.9997697,0.9999767,-0.9999696,-0.99997216,0.99994475,0.82267153,-0.94754404,0.99998814,0.9999999,-0.99985087,-0.9999988,-0.679993,0.9998074,0.57898325,0.9999866,-0.9675037,1.0,-1.0,0.9998925,-0.99999565,0.9984453,-1.0,-0.8729223,-0.5613358,0.99998385,-0.74253273,-0.9985148,0.9999842,1.0,0.99999964,-0.9999099,0.99983966,-0.99988794,-0.99985754,-0.8648205,0.99999,0.99990267,-1.0,-0.99959934,1.0,-0.99999976,-0.9998154,-1.0,-0.999722,-0.99999964,0.9999626,0.99999,0.7072586,0.9997574,-0.8450854,0.99917394,-0.99999374,-0.8069563,-0.99997324,0.8530263,-0.8387689,-0.75252354,0.9999979,0.99999195,0.9691257,-1.0,-0.68862337,-0.9999998,-0.75959367,-1.0,-0.9999762,-1.0,-0.9999999,-0.9999741,-0.999985,-0.8211763,0.99997574,-0.9999397,-0.74911624,-0.92610365,-0.99999803,-0.9999998,0.9999953,-0.37678275,-0.9997077,0.9999943,-0.99990684,1.0,1.0,-0.9999998,-0.7096569,-0.9999983,1.0,-0.82514024,0.9998705
-1.0,0.9999709,1.0,-0.99701756,-0.8653325,0.91563374,0.9997887,-1.0,0.9999523,0.9998602,0.9996542,0.99993366,-0.9998608,-0.9999406,0.99980116,0.9786637,-0.7865271,0.99998695,0.99999934,-0.9998399,-0.99999887,-0.9123026,0.99958426,-0.37362674,0.9999795,-0.9550926,0.9999999,-1.0,0.99948925,-0.9999743,0.9996647,-1.0,-0.9269416,-0.8164186,0.9999901,-0.9349565,-0.99356836,0.99994534,1.0,0.99999905,-0.9991072,0.99990344,-0.9998432,-0.9998584,-0.953281,0.99999106,0.9976976,-1.0,-0.99943507,1.0,-0.9999999,-0.99968255,-1.0,-0.99982995,-0.9999988,0.9999543,0.9999782,0.9614523,0.99934804,-0.9041795,0.9982675,-0.99999774,-0.7529476,-0.999974,0.82594186,-0.9134772,-0.9567986,0.9999943,0.99996376,0.9821391,-1.0,-0.9823341,-0.9999952,-0.9438253,-1.0,-0.99998033,-1.0,-0.9999999,-0.99998593,-0.9999721,-0.91034,0.99997514,-0.99998444,-0.8845815,-0.9723123,-0.99999124,-0.99999976,0.9999865,-0.87768054,-0.9998142,0.99998415,-0.99984866,1.0,1.0,-0.9999999,-0.9063109,-0.99999756,1.0,-0.87590265,0.9998127
-1.0,0.999984,1.0,-0.99951065,-0.56564593,0.6975365,0.9997366,-1.0,0.99997634,0.99992526,0.9997311,0.99998885,-0.9998905,-0.9999511,0.99992293,0.9148473,-0.75613505,0.9999886,0.9999994,-0.9997754,-0.9999988,-0.8293348,0.9997014,0.6211923,0.999936,-0.9485565,1.0000001,-1.0,0.9997201,-0.99998784,0.9983054,-1.0,-0.8381121,-0.5817439,0.99998313,-0.75238246,-0.99746025,0.99998456,1.0,0.99999964,-0.9994488,0.99984056,-0.9999215,-0.9998714,-0.88381535,0.9999914,0.99927527,-1.0,-0.99952704,1.0,-0.9999999,-0.99971825,-1.0,-0.99977994,-0.9999997,0.99998194,0.9999899,0.89823884,0.9997705,-0.81745476,0.9987811,-0.9999943,-0.6848225,-0.99994916,0.7466658,-0.83514977,-0.8647455,0.99998695,0.9999763,0.91582584,-0.9999998,-0.8178174,-0.9999995,-0.86428225,-1.0,-0.99997365,-1.0,-0.9999999,-0.9999893,-0.9999718,-0.8297865,0.9999804,-0.9999602,-0.54206204,-0.80134976,-0.9999966,-0.99999976,0.99999076,-0.50153416,-0.9997279,0.9999836,-0.9999314,1.0,1.0,-0.9999999,-0.77505773,-0.9999958,1.0,-0.6498477,0.9998458
-1.0,0.9999948,1.0,-0.9989925,-0.81002426,0.8613588,0.9998982,-1.0,0.99998325,0.9999751,0.9999095,0.99999255,-0.99996924,-0.9999814,0.99996716,0.97143555,-0.9278819,0.9999959,1.0,-0.99995446,-0.99999976,-0.91906315,0.9998998,-0.24808326,0.9999802,-0.9713718,1.0,-1.0,0.9998702,-0.9999959,0.9998037,-1.0,-0.8538648,-0.8533653,0.9999956,-0.8612392,-0.997925,0.9999922,1.0,1.0,-0.9996166,0.9999756,-0.99997073,-0.99994045,-0.9624129,0.9999973,0.9996649,-1.0,-0.9998358,1.0,-1.0,-0.9999294,-1.0,-0.9999559,-0.9999999,0.99999094,0.99999297,0.9603868,0.9998845,-0.8376231,0.9993871,-0.9999989,-0.7533473,-0.9999873,0.9322409,-0.8872865,-0.9230973,0.99999803,0.9999915,0.98529077,-1.0,-0.9613557,-0.9999996,-0.94372743,-1.0,-0.99998754,-1.0,-1.0000001,-0.99999547,-0.9999902,-0.884824,0.9999923,-0.9999915,-0.7908674,-0.933194,-0.99999917,-0.99999994,0.99999666,-0.826069,-0.99994165,0.9999947,-0.99996763,1.0,1.0,-0.99999994,-0.919393,-0.9999993,1.0,-0.89523566,0.9999105
-1.0,0.99998707,1.0,-0.998801,-0.4319313,0.71947426,0.9999329,-1.0,0.99998426,0.99996066,0.9997936,0.9999787,-0.9999497,-0.9999815,0.9999764,0.96059173,-0.9231136,0.999997,0.9999999,-0.99992764,-0.99999845,-0.96577233,0.99971634,0.40517503,0.99999315,-0.9777016,1.0,-1.0,0.9998373,-0.9999918,0.99655837,-1.0,-0.93579686,-0.69139576,0.99998134,-0.8349115,-0.9985462,0.9999853,1.0,0.99999964,-0.9997845,0.99986917,-0.9998809,-0.9999316,-0.91929275,0.9999907,0.9990915,-1.0,-0.9994247,1.0,-1.0,-0.9994385,-1.0,-0.9995586,-0.9999999,0.99999285,0.9999828,0.9648819,0.999278,-0.9180135,0.9995666,-0.999993,-0.8838147,-0.9999794,0.84752506,-0.9417629,-0.9549242,0.99999964,0.9999942,0.9468346,-1.0,-0.9839269,-1.0,-0.93435335,-1.0,-0.9999762,-1.0,-0.99999976,-0.99999404,-0.99999547,-0.8516212,0.99998456,-0.9999966,-0.71135443,-0.98373204,-0.99999523,-0.9999999,0.99999195,-0.8987538,-0.99973303,0.99999595,-0.9998278,1.0,1.0,-1.0,-0.80720097,-0.99999964,1.0,-0.9197053,0.99991554
-1.0,0.9999748,1.0,-0.9876102,-0.9879426,0.99002266,0.9996858,-1.0,0.99997115,0.999874,0.9997789,0.999859,-0.9998931,-0.99994296,0.9998903,0.9981745,-0.9915791,0.99998796,0.9999999,-0.99988,-0.9999994,-0.9938989,0.9996392,-0.8874838,0.9999925,-0.9890597,0.99999994,-1.0,0.9995619,-0.9999793,0.9999372,-1.0,-0.9867792,-0.9257032,0.9999515,-0.98988616,-0.98867387,0.99997294,1.0,0.99999785,-0.9976873,0.99987775,-0.9998537,-0.9997545,-0.9874239,0.9999928,0.9989121,-1.0,-0.99952525,1.0,-0.99999994,-0.9992528,-1.0,-0.99951625,-0.9999998,0.9999905,0.99997985,0.9934923,0.99843276,-0.9917059,0.9993225,-0.9999927,-0.8984827,-0.99996877,0.95756006,-0.98632884,-0.9876975,0.9999986,0.99990815,0.9982135,-0.9999998,-0.9967235,-0.9999995,-0.99471337,-1.0,-0.99997884,-1.0,-1.0,-0.9999878,-0.9999396,-0.9875732,0.9999447,-0.9999971,-0.9618578,-0.9961927,-0.9999908,-0.9999996,0.9999851,-0.9733252,-0.99965036,0.9999755,-0.9999301,1.0,1.0,-0.9999997,-0.97852916,-0.9999948,1.0,-0.98891455,0.99975616
-0.9999999,0.9999135,1.0,-0.9887615,-0.8145843,0.7154967,0.997503,-1.0,0.9997802,0.99964786,0.99906045,0.9997334,-0.999768,-0.99987215,0.9993914,0.88407004,-0.68689203,0.9999449,0.99999803,-0.99940354,-0.9999824,-0.8952984,0.9990215,-0.20545952,0.99988234,-0.80307305,0.99999887,-1.0,0.99884397,-0.9998782,0.9982447,-1.0,-0.7732388,-0.63135165,0.99983996,-0.8394854,-0.98368406,0.9998763,1.0,0.9999931,-0.9978811,0.9994613,-0.99974823,-0.9986288,-0.90482694,0.999954,0.9977872,-0.99999964,-0.99848473,1.0,-0.9999989,-0.9979797,-1.0,-0.99938434,-0.9999937,0.99995506,0.9999356,0.81760615,0.99907655,-0.845961,0.99703085,-0.99996686,-0.7675517,-0.9997766,0.74735636,-0.8196463,-0.7060053,0.99995214,0.9996312,0.9713754,-0.9999995,-0.6915477,-0.99999076,-0.61156064,-0.9999999,-0.9998201,-1.0,-0.9999979,-0.99983287,-0.9998862,-0.70250416,0.9998784,-0.9995821,-0.6404874,-0.83647156,-0.99994874,-0.9999953,0.9999619,-0.3400119,-0.9993422,0.9999054,-0.9995648,1.0000001,1.0,-0.9999961,-0.3709468,-0.9999347,1.0,-0.6562407,0.9989778
-0.9999999,0.99993706,1.0,-0.99936676,0.06518651,-0.08142217,0.99996316,-1.0,0.9999548,0.99984336,0.99948287,0.9999928,-0.99971753,-0.999813,0.99990153,0.3818264,-0.4368931,0.99997073,0.999998,-0.99981487,-0.9999957,-0.7050837,0.9994722,0.892509,0.9999019,-0.6341978,0.9999999,-1.0,0.99944824,-0.9999772,0.9531038,-1.0,-0.3906159,-0.2676973,0.99996966,0.12311897,-0.99751997,0.9999386,1.0,0.99999785,-0.99941367,0.99975693,-0.9997608,-0.99974084,-0.6926974,0.9999777,0.9885791,-0.99999994,-0.999521,1.0,-0.9999997,-0.9994794,-1.0,-0.99953747,-0.9999989,0.9999804,0.9999729,0.7255652,0.9994878,0.13479659,0.9990849,-0.99999475,-0.41570625,-0.9998022,0.25165617,-0.30015478,-0.82143205,0.9999827,0.99996316,0.42614725,-1.0,-0.9303998,-0.99999744,-0.34680015,-1.0,-0.9999507,-1.0,-0.99999934,-0.9999725,-0.99999267,0.2297504,0.99992555,-0.9999691,0.40550756,-0.6959798,-0.9999684,-0.9999997,0.99997437,-0.42157698,-0.999435,0.9999843,-0.99986,1.0,1.0,-0.9999994,-0.14172094,-0.9999973,1.0,-0.20575613,0.99975806
-1.0,0.9999518,1.0,-0.99284357,-0.90724653,0.8938876,0.999578,-1.0,0.9999132,0.9998571,0.9995503,0.99997383,-0.99980575,-0.99985635,0.9998627,0.9879727,-0.9414856,0.99997663,0.9999991,-0.9998135,-0.9999974,-0.94482917,0.9996568,-0.48823422,0.99991554,-0.94641006,0.99999976,-1.0,0.99956596,-0.999976,0.99969536,-1.0,-0.8746854,-0.82146055,0.9999645,-0.9454919,-0.9953834,0.9999714,1.0,0.9999986,-0.99886996,0.99981165,-0.9997358,-0.9996115,-0.9306691,0.99998295,0.99654645,-1.0,-0.99926335,1.0,-0.9999999,-0.99946904,-1.0,-0.999717,-0.99999905,0.9999686,0.9999738,0.97421277,0.99913555,-0.92469186,0.99855953,-0.99999404,-0.5998774,-0.99991965,0.9046342,-0.96910584,-0.9522341,0.9999916,0.9998818,0.98916984,-1.0,-0.97208095,-0.9999974,-0.951493,-1.0,-0.99994856,-1.0,-0.9999997,-0.9999713,-0.9999453,-0.93343514,0.9999284,-0.9999735,-0.9151733,-0.9731703,-0.99998575,-0.9999987,0.9999749,-0.6600107,-0.999611,0.9999635,-0.99983895,1.0,1.0,-0.9999996,-0.8744426,-0.9999878,1.0,-0.8835311,0.9995924
-1.0,0.9999856,1.0,-0.98581076,-0.98357016,0.9783376,0.99896646,-1.0,0.9999334,0.9998264,0.9998134,0.9999573,-0.99989706,-0.9999727,0.9997846,0.9940563,-0.9804154,0.999986,1.0,-0.99977475,-0.9999941,-0.9371907,0.99954545,-0.6999324,0.9999589,-0.9797112,0.99999976,-1.0,0.99973446,-0.9999756,0.9999695,-1.0,-0.9449098,-0.7987134,0.9999768,-0.98900115,-0.99059564,0.99995726,1.0,0.9999985,-0.9990745,0.9998915,-0.99972934,-0.9995164,-0.97635424,0.9999909,0.99892974,-1.0,-0.99935424,1.0,-0.9999998,-0.9994049,-1.0,-0.9996821,-0.9999996,0.99996835,0.9999804,0.98130727,0.9996348,-0.98958766,0.99805117,-0.9999921,-0.735468,-0.99993783,0.91018635,-0.98471093,-0.952505,0.9999989,0.99984396,0.9986021,-0.9999999,-0.9298778,-0.9999989,-0.9698059,-1.0,-0.99997234,-1.0,-0.9999999,-0.99999,-0.99990314,-0.96529496,0.9999292,-0.99998695,-0.96494085,-0.9943136,-0.99998224,-0.9999995,0.9999908,-0.9121941,-0.9997559,0.9999811,-0.9998755,1.0,1.0,-0.9999999,-0.9094133,-0.9999965,1.0,-0.97699267,0.99984145
-1.0,0.99998856,1.0,-0.9997415,-0.33424732,0.63983285,0.9999244,-1.0,0.9999891,0.99997586,0.9998647,0.9999723,-0.99993885,-0.9999897,0.9999432,0.6890728,-0.5859777,0.999993,0.9999998,-0.99991435,-0.99999934,-0.96569246,0.9999084,0.33750045,0.99998766,-0.7731293,1.0,-1.0,0.99963295,-0.9999953,0.9948505,-1.0,-0.88744473,-0.42048058,0.99999267,-0.6390486,-0.99753857,0.9999871,1.0,0.9999999,-0.99974364,0.9999383,-0.99994653,-0.9999009,-0.9241138,0.9999964,0.99905777,-1.0,-0.99968076,1.0,-0.99999994,-0.99975044,-1.0,-0.9998677,-0.9999999,0.9999971,0.9999965,0.6984954,0.9999428,-0.66286206,0.99961203,-0.9999979,-0.7312367,-0.99997616,0.85599387,-0.5967114,-0.60150355,0.9999964,0.99999285,0.89208984,-1.0,-0.7412448,-0.9999999,-0.68409806,-1.0,-0.99998546,-1.0,-1.0,-0.99998814,-0.9999936,-0.64219207,0.9999805,-0.9999832,-0.16276887,-0.7077013,-0.9999948,-0.9999998,0.999996,-0.6056672,-0.99978673,0.9999956,-0.99995965,1.0,1.0,-0.99999994,-0.7285509,-0.9999994,1.0,-0.8063188,0.999845
-0.99999946,0.9998121,1.0,-0.99767065,0.28120852,-0.29196903,0.9998651,-1.0,0.99972385,0.9997637,0.9986764,0.9999698,-0.99952644,-0.9997196,0.9993256,0.22121963,0.46620664,0.99992543,0.99999285,-0.9995123,-0.99994993,0.042592756,0.9989542,0.795002,0.99909747,0.29711175,0.9999993,-1.0,0.9991539,-0.9999575,0.97342765,-1.0,0.27778584,0.45145258,0.99991065,-0.014475084,-0.99486464,0.99975985,1.0,0.9999961,-0.9982659,0.9996269,-0.99912417,-0.99953765,-0.433663,0.99995327,0.960967,-0.99999976,-0.99845904,1.0,-0.9999984,-0.9992399,-1.0,-0.99938804,-0.9999943,0.9999037,0.99991447,0.09367174,0.9997591,0.30281565,0.9983202,-0.99999213,0.53961986,-0.99969214,-0.2316099,0.11541371,-0.07987462,0.9998748,0.9998852,0.625919,-0.9999995,-0.24137019,-0.999989,0.2708092,-1.0,-0.99987805,-1.0,-0.9999922,-0.99987006,-0.99995637,0.43503433,0.9998375,-0.99899274,0.42379215,-0.17507556,-0.99925476,-0.9999987,0.9999676,0.5020222,-0.99920344,0.9999285,-0.99953246,0.99999994,1.0,-0.9999976,0.44207963,-0.99998266,1.0,0.5539409,0.99937916
-1.0,0.999987,1.0,-0.99289286,-0.96289915,0.9610533,0.9997851,-1.0,0.99998385,0.9999319,0.9998811,0.9999689,-0.999945,-0.99997234,0.99993515,0.993708,-0.9909589,0.9999937,0.9999999,-0.9999388,-0.99999875,-0.9869252,0.9998624,-0.7032851,0.9999913,-0.99517626,0.99999994,-1.0,0.9998314,-0.99998856,0.99984777,-1.0,-0.9673106,-0.9061067,0.99998325,-0.9814751,-0.9951277,0.9999869,1.0,0.99999964,-0.99947673,0.9999536,-0.9998952,-0.99986523,-0.9844466,0.9999946,0.9991553,-1.0,-0.9997118,1.0,-1.0,-0.9994869,-1.0,-0.99984586,-0.9999999,0.99999267,0.9999908,0.99309045,0.9994607,-0.98275375,0.99948597,-0.9999964,-0.8891606,-0.99996793,0.9668018,-0.9859258,-0.985316,0.99999964,0.99996877,0.9948936,-1.0,-0.9866456,-0.99999994,-0.98492616,-1.0,-0.9999912,-1.0,-0.99999994,-0.99999565,-0.99998087,-0.9645434,0.999973,-0.9999985,-0.9364171,-0.9945149,-0.99999666,-0.9999999,0.999993,-0.9409471,-0.999816,0.9999894,-0.99993044,1.0,1.0,-0.9999999,-0.9624488,-0.9999984,1.0,-0.98117346,0.9998494
-1.0,0.99998677,1.0,-0.9999943,0.8355378,-0.89245224,0.9999363,-1.0,0.99998814,0.99998355,0.99986553,0.99999666,-0.9999597,-0.9999792,0.99996644,-0.95767266,0.752689,0.9999947,0.99999994,-0.99994,-0.99999917,0.5534131,0.99992317,0.97840804,0.99994075,0.28693017,1.0,-1.0,0.9997515,-0.99999756,0.7670077,-1.0,0.800344,0.78265315,0.9999863,0.93085337,-0.99923265,0.9999795,1.0,0.99999976,-0.9999498,0.9999532,-0.9999794,-0.9999588,-0.4554958,0.99999577,0.9995684,-1.0,-0.99982274,1.0,-0.99999976,-0.99986285,-1.0,-0.99986476,-0.9999999,0.9999873,0.99999166,-0.92403185,0.999998,0.91474426,0.99960816,-0.9999942,-0.027731039,-0.9999816,-0.536939,0.9660204,0.88712597,0.9999586,0.99999774,-0.624482,-1.0,0.8543316,-1.0,0.9068199,-1.0,-0.9999817,-1.0,-0.9999995,-0.9999724,-0.9999984,0.9395964,0.9999898,-0.9997087,0.96468824,0.9541435,-0.9999881,-0.9999999,0.9999982,0.8351524,-0.99983305,0.9999941,-0.9999549,1.0,1.0,-0.9999998,0.65670896,-0.99999934,1.0,0.95414394,0.999927
