h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14,h_2_15,h_2_16,h_2_17,h_2_18,h_2_19,h_2_20,h_2_21,h_2_22,h_2_23,h_2_24,h_2_25,h_2_26,h_2_27
-0.99999475,-0.99984235,-0.9999751,-0.9815234,-0.5619159,0.9999986,-0.9960568,-0.99999756,0.99803215,-0.9598165,0.99991983,-0.5756216,0.9999994,0.9946847,0.999537,-0.9999044,-0.9583247,-0.9529419,-0.29448265,-0.9999726,0.15138473,0.8040411,0.9999282,0.9999655,-0.99164706,-0.9999374,-0.9993854,0.99211854
-0.99993396,-0.99947673,-0.9997737,-0.99508744,-0.85611576,0.9999863,-0.20433807,-0.99998885,0.9998481,-0.29483604,0.9998944,0.40645292,0.9999985,0.99959975,0.9984884,-0.9998396,-0.98929626,-0.84693617,-0.8249252,-0.99995697,-0.93092066,0.9804573,0.99935776,0.9999959,-0.99692875,-0.9999824,-0.9977851,0.99229205
-0.99998885,-0.99681705,-0.9991217,-0.37573045,-0.8070241,0.9999974,-0.9997399,-0.9985366,-0.22896594,-0.8524424,0.9872373,-0.9999933,0.9994365,0.7443774,0.9982753,-0.99932116,-0.9129573,-0.436256,-0.81645304,-0.98142457,0.96304506,0.9345033,0.999989,0.4753414,-0.6118386,-0.9892126,-0.99391484,0.9637332
-0.9992818,-0.9939062,-0.9826243,-0.27086458,0.89837736,0.99999076,-0.9973527,-0.9318418,-0.1580044,0.36989132,0.94007534,-0.9999999,0.9926932,0.426838,0.98454994,-0.99988115,-0.9217218,0.49320155,-0.92757154,-0.5815899,0.60736537,0.9980638,0.9999925,-0.64913964,-0.7166956,-0.9795536,-0.9657454,0.9844952
-0.9998686,-0.99386436,-0.9994604,0.64957196,-0.83168167,0.99994993,-0.99738675,-0.9990458,0.9162789,0.9169085,0.99685633,-0.9998418,0.9999618,0.8784841,0.9976458,-0.9999318,-0.98825383,-0.60711896,-0.9598063,-0.9827819,0.8884391,0.8335042,0.99985653,0.89878064,-0.8981253,-0.9956404,-0.9986137,0.9906723
-0.9999549,-0.96262157,-0.9819565,-0.4429285,-0.85887295,0.9999962,-0.9993958,-0.9858393,-0.72027886,0.6495452,0.5881516,-0.99999887,0.99531966,0.19279224,0.997097,-0.9987744,-0.9865107,0.38095132,-0.94878745,-0.97748846,0.9749823,0.94988316,0.9999625,-0.8840795,-0.29604283,-0.9839913,-0.9696032,0.97746074
-0.9999965,-0.99982214,-0.99996436,-0.989246,-0.54046994,0.99999934,-0.9891101,-0.9999975,0.99829775,-0.9714197,0.99991536,-0.8969,0.99999917,0.99385977,0.9994904,-0.99992365,-0.90756655,-0.98143095,-0.29810068,-0.99998146,-0.04550191,0.9634995,0.9999702,0.9999679,-0.9924575,-0.9999214,-0.999409,0.9872527
-0.9887741,-0.5694552,-0.5151813,0.24694864,0.9615623,0.99879664,-0.9862711,0.15176538,-0.6257627,0.9880444,-0.601572,-1.0,0.8481927,-0.704955,0.5361553,-0.9999046,-0.99661183,0.7426849,-0.9580877,0.7799484,0.85633737,0.9994451,0.99981135,-0.9489848,-0.5980623,-0.92573977,-0.40236825,0.99274534
-0.99981433,-0.9985824,-0.9991021,-0.9858579,-0.36347908,0.9999845,0.7824312,-0.99982196,0.9998501,0.49078423,0.9998134,-0.9988284,0.99994785,0.99949133,0.9975157,-0.99992746,-0.9786379,-0.026406048,-0.9753169,-0.998487,-0.99224603,0.99998075,0.9998816,0.99966824,-0.9882754,-0.9991833,-0.9965927,0.9828843
-0.9999777,-0.99961686,-0.9982521,-0.9983841,-0.75756145,0.9999996,0.9530981,-0.99977803,0.9999578,0.7495816,0.9999195,-0.99997073,0.99980944,0.99986047,0.9997542,-0.9999832,-0.98889047,0.22415704,-0.9928898,-0.999699,-0.9982789,0.99999905,0.9999938,0.9998131,-0.99798226,-0.99983746,-0.996649,0.9920514
-0.16130206,0.7130639,0.7376034,0.91187304,0.99487776,0.96152836,-0.99070996,0.8537257,-0.95036876,0.98685336,-0.9180147,-0.99999964,0.22912349,-0.8543679,-0.9367516,-0.99957234,-0.98300576,0.40996695,-0.915546,0.98215663,0.77251965,0.99929756,0.99873656,-0.9839727,-0.18984678,-0.8455398,-0.074477434,0.9662205
-0.99999887,-0.99967486,-0.9999096,-0.94445,-0.8744861,0.9999999,-0.98360354,-0.9999427,0.9983175,0.35762146,0.9997302,-0.9999777,0.9999875,0.99567926,0.9999492,-0.9999704,-0.9756945,-0.5866545,-0.9770178,-0.99993443,-0.23606594,0.9991747,0.9999989,0.9935795,-0.976389,-0.99962956,-0.9993749,0.9856102
-0.9999866,-0.99990535,-0.99988467,0.36101964,-0.54864186,0.9999818,-0.99901056,-0.9993401,0.9947726,0.9406112,0.99978864,-0.9999306,0.9999012,0.9960673,0.99991405,-0.9998802,-0.99333835,0.86158526,-0.9885694,-0.98577785,0.40768334,0.99270535,0.99997294,0.9049447,-0.9614863,-0.9991429,-0.9979428,0.9966751
-0.988922,-0.95054644,-0.9993925,0.9984892,0.022260517,0.98132557,-0.99995965,-0.9976729,-0.07855552,0.8346954,0.9885738,-0.99815893,0.9999179,0.8911471,0.95751554,-0.9997586,-0.9489561,0.69991386,-0.91317415,0.5706421,0.97407913,-0.524093,0.99587125,-0.011745098,0.12537377,-0.9629337,-0.99908304,0.989334
-0.9932745,-0.6843704,-0.77420056,0.29059076,0.93460876,0.99832803,-0.99053943,-0.42505383,-0.6268872,0.932302,-0.3345627,-0.9999999,0.94106984,-0.3439593,0.51819205,-0.9998668,-0.9925076,0.6590735,-0.922853,0.73049456,0.87652975,0.9992663,0.9998404,-0.8727898,-0.13937671,-0.94013757,-0.80835,0.9837077
-0.98901165,-0.9996778,-0.99958694,-0.38131317,-0.42043573,0.99623734,0.541346,-0.99852055,0.99975747,0.96476036,0.99983084,-0.9841063,0.9997521,0.9997395,0.9960423,-0.9998191,-0.9954727,0.98767173,-0.99607337,-0.6044321,-0.99442315,0.99918264,0.9960668,0.99774575,-0.994173,-0.9980182,-0.9954491,0.9886384
-0.9966987,-0.9960184,-0.9998137,-0.97296304,0.6568502,0.99896044,0.4764934,-0.9999298,0.99973595,-0.40846032,0.9989526,-0.18145828,0.99999446,0.99715865,0.97329056,-0.9998937,-0.9914509,0.119713314,-0.90905535,-0.9929265,-0.98287857,0.99778974,0.9882809,0.9997549,-0.9816942,-0.9951605,-0.9984837,0.98907894
-0.99999535,-0.99993706,-0.9998649,-0.92932767,-0.9743851,0.9999964,-0.89015085,-0.99992687,0.99966896,0.8260835,0.9999316,-0.99716604,0.9999856,0.99973327,0.99992454,-0.9998207,-0.9867763,-0.023141347,-0.9844678,-0.9997972,-0.69916517,0.9978869,0.9999867,0.99973613,-0.99358994,-0.9999761,-0.9982182,0.9847907
-0.9999963,-0.9998673,-0.9997818,-0.7836128,-0.9902255,0.99999785,-0.99754864,-0.9999015,0.99709386,0.9535628,0.9995138,-0.99829704,0.99998176,0.99806666,0.9999563,-0.99946886,-0.9968808,-0.20281617,-0.9821741,-0.9998056,0.6739734,0.93330413,0.99997383,0.99670386,-0.97726214,-0.9999698,-0.9974614,0.9934269
-0.9999973,-0.9995003,-0.99994475,-0.968747,-0.34332746,0.9999992,-0.98562896,-0.99999636,0.99557954,-0.98468083,0.99953073,-0.99530685,0.9999977,0.99124193,0.99902856,-0.99994624,-0.6674004,-0.984005,-0.5645908,-0.9998925,0.21450041,0.9978135,0.9999842,0.999755,-0.97933817,-0.99954766,-0.9998194,0.9750466
-0.99997354,-0.9999406,-0.99979454,-0.63666725,-0.8697339,0.9999752,-0.96730196,-0.99966985,0.9992668,0.9422144,0.9999457,-0.9983935,0.99995327,0.99932706,0.9998326,-0.9996423,-0.990452,0.53422976,-0.97977835,-0.997892,-0.5781542,0.9953801,0.99995273,0.99838305,-0.98611015,-0.9999173,-0.99409103,0.98949015
-0.99909854,-0.9741681,-0.99795747,0.0112721305,-0.0033186846,0.99971074,-0.99543965,-0.99858916,0.47871417,-0.05889415,0.9027823,-0.99979806,0.9997998,0.6835009,0.912083,-0.99971884,-0.9485716,-0.80267745,-0.7349122,-0.82306933,0.894806,0.96699715,0.9998031,0.92741597,-0.123508446,-0.9922463,-0.99458706,0.96654594
-0.9998707,-0.9991993,-0.9945381,-0.78597367,0.79051167,0.9999994,-0.99827975,-0.9820732,0.41458753,-0.21255355,0.99335456,-1.0000001,0.99639237,0.81578195,0.9975415,-0.9998281,-0.89121026,0.33616507,-0.9106338,-0.9501831,0.23574674,0.99883366,0.9999989,-0.075292915,-0.7559592,-0.9938668,-0.9805403,0.97783256
-0.99999547,-0.9998599,-0.9999671,-0.99205875,-0.5086693,0.9999995,-0.9909701,-0.99999756,0.99866277,-0.963987,0.9999377,-0.7314438,0.99999934,0.9945266,0.9995748,-0.99992114,-0.9462899,-0.97556597,-0.22744353,-0.99998724,-0.13842429,0.9021555,0.9999589,0.9999792,-0.99418473,-0.9999517,-0.9992174,0.9914055
-0.99997735,-0.9999231,-0.99910253,-0.99743193,-0.9693911,0.99999636,0.95212567,-0.9998782,0.9999871,0.9335391,0.9999252,-0.98977256,0.99994636,0.99998707,0.99989384,-0.9999419,-0.9969839,0.70629543,-0.9972924,-0.9996928,-0.9975294,0.99997985,0.9999328,0.99997956,-0.99942255,-0.999991,-0.9980314,0.99630183
-0.99829984,-0.7332812,-0.5920469,-0.85427177,0.8266235,0.99994427,-0.98309326,-0.64365065,-0.24651885,0.9558205,-0.28926244,-0.99999994,0.95009667,-0.23870088,0.8654531,-0.99972653,-0.9972181,0.38130108,-0.9203898,-0.4630769,0.7782317,0.9995736,0.9999496,-0.65576196,-0.42948234,-0.9833995,-0.56451476,0.9905596
-0.9999886,-0.9992025,-0.9996721,-0.98449665,0.3768697,0.99999917,-0.88533187,-0.9999384,0.9973084,-0.7746867,0.9983425,-0.9999198,0.9999532,0.99183804,0.9989982,-0.999979,-0.9487605,-0.70355755,-0.90577424,-0.99890476,-0.6764531,0.99992156,0.99998957,0.9971749,-0.9734259,-0.9986544,-0.99930805,0.9926464
-0.9999803,-0.9977965,-0.99988127,-0.98681843,-0.51314807,0.9999953,-0.85774004,-0.9999832,0.99941593,-0.38611904,0.99888945,-0.8903333,0.9999988,0.9973041,0.9991153,-0.9999563,-0.9894393,-0.79400384,-0.91430277,-0.9999472,-0.6797723,0.9911085,0.9998698,0.9997588,-0.9833086,-0.99976736,-0.99948585,0.9939734
-0.99999934,-0.99991494,-0.9999407,-0.94828457,-0.8986699,1.0,-0.99869215,-0.9999872,0.9898293,-0.8066998,0.9999154,-0.99993044,0.99999183,0.98228556,0.99992484,-0.99993694,-0.91181046,-0.9635064,-0.7306781,-0.99994814,0.7051253,0.9866565,0.9999989,0.9988566,-0.98215526,-0.9998303,-0.9993971,0.9805733
-0.99998766,-0.9972133,-0.9990889,-0.536075,-0.83339,0.999998,-0.999582,-0.9988514,-0.10071276,-0.80215937,0.9841463,-0.9999907,0.999486,0.7138891,0.9983129,-0.9993883,-0.92373323,-0.59244764,-0.8127072,-0.98739743,0.9582055,0.9293472,0.99998856,0.61186635,-0.6499903,-0.99235475,-0.9942958,0.9655107
-0.99998844,-0.9999943,-0.99993235,-0.9982137,-0.9343361,0.9999979,0.70552987,-0.99998254,0.99996066,-0.5921496,0.9999848,-0.9911875,0.9999652,0.99994314,0.9998912,-0.9999209,-0.9801264,0.4249472,-0.9788689,-0.9992253,-0.99382806,0.99993426,0.9999701,0.9999907,-0.9994943,-0.99996495,-0.99939114,0.9809807
-0.99906784,-0.9991976,-0.99879164,0.97668767,0.35926664,0.99965715,-0.999991,-0.9831214,-0.747817,0.013315619,0.99517894,-0.99997765,0.9985248,0.7324535,0.99124336,-0.99833876,-0.82248074,0.74146223,-0.8094539,0.31484845,0.9833339,-0.07366798,0.9999101,-0.34392238,-0.5625028,-0.9919791,-0.97487015,0.9808541
-0.999966,-0.9991406,-0.999443,-0.9991449,-0.73285717,0.9999988,0.8830076,-0.99996847,0.9999662,0.2421871,0.9997689,-0.9684579,0.9999921,0.9998381,0.99955416,-0.9999816,-0.994867,-0.32325926,-0.9814965,-0.9999539,-0.99570787,0.9999148,0.99991447,0.9999752,-0.9985383,-0.999939,-0.9988912,0.996794
-0.86198854,0.14597346,-0.46037665,0.92485106,0.9865546,0.9741204,-0.9938417,0.17653966,-0.8972981,0.95079887,-0.82784003,-0.99999976,0.9112368,-0.52328485,-0.46665755,-0.9998808,-0.9777018,0.78008,-0.9314198,0.9751384,0.8887404,0.9976237,0.9992339,-0.9688475,0.03289809,-0.8516514,-0.79918337,0.98037964
-0.99982053,-0.9998527,-0.9996979,0.571573,-0.8306771,0.999603,-0.9683422,-0.9992529,0.9987137,0.9756636,0.99995947,-0.9967522,0.9998374,0.99939454,0.9994496,-0.9997085,-0.99153715,0.90417135,-0.99021757,-0.9479337,-0.6562029,0.9961092,0.99944925,0.99496055,-0.99172425,-0.9996052,-0.99093944,0.9951977
-0.9796116,-0.5093179,-0.41047364,0.27464733,0.97664344,0.9989033,-0.9850764,0.25787222,-0.6052765,0.99015623,-0.5644342,-0.99999994,0.81037974,-0.70006806,0.4526332,-0.9999062,-0.9956973,0.76207054,-0.95537,0.8001224,0.773022,0.99946034,0.9998458,-0.94596744,-0.65415907,-0.9319702,-0.2742152,0.9926875
-0.9999968,-0.9998818,-0.9998886,-0.93035,-0.9523709,0.9999988,-0.9638782,-0.9999491,0.9989334,0.44243094,0.9999049,-0.99918246,0.99998987,0.99877024,0.999895,-0.999894,-0.97570556,-0.5902948,-0.96098673,-0.99985856,-0.3390808,0.99622023,0.9999936,0.9994842,-0.9881506,-0.99993634,-0.9988656,0.98127794
-0.99998915,-0.99755305,-0.9990589,-0.52910113,-0.711456,0.99999774,-0.9995321,-0.9981342,-0.040082596,-0.82875466,0.9891063,-0.999996,0.9994691,0.77124536,0.99827635,-0.99948037,-0.8995885,-0.40792105,-0.8422408,-0.9835761,0.93936235,0.9703599,0.9999931,0.5231067,-0.674693,-0.99085724,-0.99333036,0.96043324
-0.99999505,-0.9996719,-0.9999649,-0.9874727,-0.41563892,0.99999857,-0.9889399,-0.99999815,0.9978784,-0.9836104,0.999834,-0.7009436,0.9999995,0.99221617,0.99895847,-0.99991316,-0.88890034,-0.9878587,-0.16082919,-0.99997616,0.12335412,0.9517707,0.9999298,0.9999717,-0.98981214,-0.99988955,-0.99956685,0.9865099
-0.77126956,0.094293416,-0.42578462,0.993195,0.97325504,0.8616921,-0.99922067,0.42792326,-0.97565836,0.96673703,-0.81226754,-0.9999992,0.7792611,-0.5115686,-0.6136717,-0.9998303,-0.9843334,0.9458236,-0.94678277,0.9963599,0.96323335,0.9931004,0.9981797,-0.99321365,0.348025,-0.81177574,-0.8598082,0.9786077
-0.9999987,-0.9998485,-0.99982005,-0.9295144,-0.97120875,0.99999994,-0.9995378,-0.9999775,0.97569895,-0.2250716,0.99971956,-0.9998974,0.9999847,0.9691181,0.99992985,-0.9998255,-0.97930723,-0.96083486,-0.7831814,-0.99993205,0.9121309,0.9108813,0.99999577,0.9974373,-0.9747094,-0.9998922,-0.9987862,0.99044365
-0.99492127,-0.9558358,-0.94113183,0.59969,0.7530963,0.99991417,-0.9979522,-0.8076415,-0.20816272,0.9892687,0.85652536,-0.99999964,0.98067296,-0.27513266,0.9496491,-0.99977076,-0.9909262,0.6425521,-0.9666848,-0.3987087,0.7430741,0.9931688,0.999915,-0.89811116,-0.7012869,-0.97033125,-0.8470208,0.9904833
-0.999863,-0.99961275,-0.9998864,0.8752668,0.029374184,0.99994755,-0.9997644,-0.9991431,0.9690635,0.9133827,0.99960214,-0.9998908,0.9999124,0.968387,0.99941045,-0.99982387,-0.9655614,0.56837213,-0.96386796,-0.97299033,0.67471844,0.9237,0.9999621,0.75864375,-0.899394,-0.9971425,-0.99390626,0.9915875
-0.9999045,-0.99904525,-0.9997372,-0.78743786,-0.91686666,0.9999761,-0.99793214,-0.9999533,0.99675965,0.840176,0.99865484,-0.41229355,0.99999744,0.9982853,0.99959177,-0.99935335,-0.9970374,-0.29987824,-0.9188532,-0.99982345,0.44824257,-0.2648099,0.99945754,0.9993414,-0.9660173,-0.9999786,-0.99774665,0.9964152
-0.9932763,-0.73171294,-0.99967015,0.8423763,0.16178758,0.88385105,-0.9950257,-0.9999201,0.9000059,-0.6001646,0.97141427,0.87962437,0.9999988,0.9400983,0.5736196,-0.99975324,-0.9845045,-0.71927047,-0.58643484,-0.80339235,0.89830613,-0.21436152,0.59948,0.9954112,-0.5758824,-0.9775432,-0.999671,0.9936428
-0.71253794,0.37573302,-0.9402053,0.9934955,0.95172083,0.49145386,-0.99904597,-0.91882676,-0.908437,0.8307662,-0.7456046,-0.9998094,0.99181175,-0.61584353,-0.83984125,-0.99976754,-0.96505135,0.14633612,-0.64529234,0.98921126,0.9855801,0.894592,0.98011494,-0.6468478,0.6432945,-0.8122253,-0.9530991,0.97772485
-0.9996985,-0.9980351,-0.99621207,-0.41861418,0.58828104,0.9999945,-0.998828,-0.9851933,0.253307,-0.00037889177,0.9903053,-0.9999994,0.9983996,0.7395471,0.99341613,-0.9996608,-0.9194296,0.011308991,-0.8574016,-0.90567106,0.65102077,0.9894995,0.9999952,0.22943623,-0.48344454,-0.99224705,-0.98035884,0.969619
-0.9999622,-0.9997716,-0.9994405,-0.995082,-0.96685416,0.99999404,0.8407066,-0.9999445,0.9999677,0.80105513,0.9999534,-0.954559,0.9999859,0.99995005,0.99963844,-0.9998861,-0.9911997,-0.13678291,-0.98583674,-0.9998978,-0.9929269,0.99981874,0.99991196,0.9999892,-0.9985325,-0.9999858,-0.9964527,0.9883577
-0.99999845,-0.9998592,-0.9999413,-0.9198933,-0.9037512,0.9999995,-0.99088645,-0.999965,0.99838793,0.15087749,0.99987286,-0.99966097,0.9999932,0.99717855,0.99993014,-0.9999287,-0.96920496,-0.66964567,-0.9520736,-0.9999273,-0.013138013,0.99537385,0.9999973,0.99852026,-0.9817177,-0.9998707,-0.9991722,0.9825172
0.77936774,0.13119975,-0.986546,0.99991196,0.85526794,-0.99794096,-0.9993057,-0.9672753,-0.7557555,0.87700653,-0.8711585,0.17605162,0.99196887,0.4866701,-0.9534157,-0.99884427,-0.9566552,0.63168705,-0.21340577,0.9999439,0.99910164,-0.93898106,-0.84594834,0.6077508,0.8565646,-0.9702406,-0.9580585,0.98158675
-0.9856831,-0.47004333,-0.9594317,0.9837678,0.10081754,0.98085314,-0.9998807,-0.95897955,-0.94545496,0.9819116,-0.63492596,-0.9999574,0.98804164,-0.810935,0.5373281,-0.9995556,-0.9969199,0.64063084,-0.8580609,0.86606044,0.99797964,0.57530034,0.9878903,-0.95118433,0.54120404,-0.9147697,-0.9185189,0.99328303
-0.9999982,-0.9999641,-0.9999331,-0.7911847,-0.9694186,0.9999976,-0.99200606,-0.99992126,0.99893016,0.8043434,0.99990076,-0.99917704,0.99998623,0.9993001,0.9999638,-0.99980897,-0.9855663,0.032397173,-0.98251545,-0.9997187,0.09925881,0.99242425,0.9999941,0.99864256,-0.98714924,-0.99996513,-0.99887156,0.9861601
-0.9999549,-0.96262157,-0.9819565,-0.4429285,-0.85887295,0.9999962,-0.9993958,-0.9858393,-0.72027886,0.6495452,0.5881516,-0.99999887,0.99531966,0.19279224,0.997097,-0.9987744,-0.9865107,0.38095132,-0.94878745,-0.97748846,0.9749823,0.94988316,0.9999625,-0.8840795,-0.29604283,-0.9839913,-0.9696032,0.97746074
-0.9999986,-0.99999493,-0.99995095,-0.71452856,-0.5766108,0.9999994,-0.9997443,-0.99990976,0.99435127,0.01574371,0.9999785,-0.9999373,0.9999533,0.99588585,0.99996954,-0.99973094,-0.96632093,-0.06356634,-0.8557633,-0.9988502,0.6514073,0.9859859,0.9999974,0.995416,-0.9756202,-0.99990785,-0.99783903,0.9915129
-0.9948697,-0.99466693,-0.9991088,0.9984389,-0.6865004,0.9855737,-0.9999791,-0.9934065,0.22071907,0.98619103,0.99615604,-0.9982994,0.9998342,0.95602727,0.9928856,-0.99944353,-0.99227005,0.8935093,-0.9497528,0.55128944,0.98806936,-0.893848,0.9962319,0.2560089,-0.3742749,-0.9964427,-0.9977284,0.99512464
-0.9746021,-0.9981126,-0.9998548,-0.99712276,0.32865843,0.99131703,0.97761846,-0.9999702,0.99996674,-0.70032847,0.99980634,0.9777434,0.9999979,0.9996633,0.91065705,-0.99955475,-0.99477285,0.39155006,-0.80976063,-0.994281,-0.99906814,0.99632514,0.9148267,0.9999965,-0.9896042,-0.99881154,-0.99683106,0.961177
-0.9999609,-0.9922311,-0.99494904,-0.24170429,-0.4669574,0.99999434,-0.99957824,-0.98568034,-0.644641,-0.15380739,0.9324062,-0.99999917,0.99670005,0.4004827,0.997238,-0.99885833,-0.9437083,0.4141342,-0.88842404,-0.95321715,0.9548863,0.9630032,0.9999859,-0.80268544,-0.1670166,-0.974323,-0.9784448,0.95633113
-0.999977,-0.998906,-0.99981904,-0.027148306,-0.64294404,0.9999939,-0.99649394,-0.9996005,0.9848301,0.79884297,0.9994323,-0.99995166,0.9999717,0.9592544,0.9995193,-0.9999447,-0.9776631,-0.5105977,-0.96033245,-0.9977227,0.5799364,0.983153,0.999984,0.9479709,-0.9369322,-0.99752975,-0.9983505,0.9875282
-0.99993247,-0.9999237,-0.9995221,-0.82046086,-0.97257537,0.9999542,0.24534872,-0.9997141,0.99990255,0.97748005,0.99996406,-0.98814857,0.9999267,0.99989176,0.99973947,-0.9998079,-0.9893015,0.5131272,-0.9951136,-0.99811983,-0.96653205,0.999529,0.999826,0.9998625,-0.99898815,-0.9999681,-0.9928881,0.99093366
-0.9971502,-0.9945466,-0.9935274,0.7665541,0.68010294,0.99992025,-0.9991472,-0.9520019,-0.050269254,0.8918932,0.97183335,-0.99999833,0.9969898,0.35443166,0.9766028,-0.9998207,-0.9606327,0.41992408,-0.95003134,-0.42413995,0.78173006,0.97252166,0.99996334,-0.58639884,-0.6185812,-0.98316795,-0.9721202,0.9834382
-0.9999736,-0.99984515,-0.9997972,0.4150465,-0.89545494,0.9999404,-0.99882925,-0.9992317,0.98624444,0.9587491,0.99960804,-0.9994129,0.9999613,0.9915854,0.9997416,-0.9996708,-0.9931012,0.25212666,-0.97130764,-0.9896628,0.82973963,0.8556847,0.99992913,0.9771234,-0.93912476,-0.99973136,-0.9977159,0.9914991
-0.99999785,-0.9999249,-0.9999438,-0.80500257,-0.9495517,0.9999975,-0.9950451,-0.9999412,0.99851006,0.6886875,0.999836,-0.9983568,0.99999285,0.9986357,0.9999457,-0.99983835,-0.98603135,-0.22402343,-0.9726967,-0.99981844,0.2853788,0.9828211,0.9999921,0.9983905,-0.98066163,-0.9999459,-0.99905366,0.9869467
-0.9996277,-0.99823624,-0.9997416,0.7473828,0.51841944,0.9999827,-0.99920446,-0.9987406,0.9573942,0.8698624,0.9988336,-0.99998564,0.99985635,0.9469663,0.9987987,-0.99993765,-0.95280993,0.5237975,-0.96711165,-0.97004867,0.23671357,0.9801567,0.99998266,0.51234764,-0.84032243,-0.99140143,-0.9951283,0.9917332
-0.99991107,-0.99993724,-0.9992659,-0.92486054,-0.865359,0.9999693,-0.050497923,-0.99936956,0.99986637,0.97089237,0.99996006,-0.9986277,0.9998475,0.99987334,0.99974287,-0.99976087,-0.9949743,0.82372236,-0.9918275,-0.99549836,-0.9745475,0.9997815,0.9999007,0.99956685,-0.99528956,-0.9999363,-0.9917049,0.9926578
-0.80299836,-0.9984936,-0.9998839,-0.4166165,-0.37429836,-0.020868719,0.56672543,-0.9998441,0.9998187,0.68155056,0.9997868,0.99945503,0.9999965,0.9993492,0.81199986,-0.9975795,-0.997271,0.8345594,-0.9033168,-0.77757365,-0.97894245,0.41778097,-0.26233032,0.9999822,-0.99054134,-0.99885976,-0.9908373,0.9743626
-0.99908906,-0.9996869,-0.99794275,-0.6564055,-0.3933396,0.99994123,0.2785644,-0.99751693,0.9997448,0.99078476,0.99984264,-0.9997268,0.99926466,0.9997022,0.99927276,-0.999932,-0.9930971,0.9358052,-0.997115,-0.96133393,-0.9902907,0.99991566,0.9997974,0.99538857,-0.99688,-0.9995919,-0.9886778,0.99717253
-0.99996096,-0.9951784,-0.99988765,-0.9857661,-0.38607407,0.99998254,-0.8124686,-0.99998915,0.9993544,-0.6505653,0.9979482,-0.35065222,0.99999934,0.99679923,0.99736774,-0.99993926,-0.98628056,-0.8835364,-0.86113286,-0.9999373,-0.63190573,0.9840919,0.99951196,0.99987006,-0.9772681,-0.9996947,-0.9995795,0.9923948
-0.99999106,-0.99965197,-0.9991108,-0.99849826,-0.91841614,0.99999976,0.9505846,-0.99989617,0.99997014,0.7485254,0.99991834,-0.9999488,0.9999264,0.9999122,0.99989635,-0.99998796,-0.9879357,0.10170478,-0.9961399,-0.9999118,-0.9980203,0.99999845,0.9999964,0.99985814,-0.99865866,-0.9998991,-0.9986044,0.9914917
-0.9999986,-0.9996541,-0.99998367,-0.64637005,-0.7861714,0.9999985,-0.9996977,-0.99999756,0.983374,-0.9853945,0.999924,-0.9931041,0.99999785,0.99287105,0.9996015,-0.9999396,-0.85133773,-0.8791729,-0.5251276,-0.99963903,0.79797786,0.9668674,0.9999782,0.9993921,-0.9701899,-0.9994081,-0.9998121,0.98670805
-0.9997265,-0.9942103,-0.9964131,0.11523305,0.1562751,0.9999777,-0.9993255,-0.9815257,0.0003264101,0.59402156,0.9772247,-0.9999989,0.9991806,0.69012505,0.9931583,-0.9995208,-0.96097064,0.4807806,-0.9240774,-0.8728461,0.8636629,0.9740869,0.99998575,-0.34621254,-0.14950836,-0.9878432,-0.9760568,0.9711954
-0.9978875,-0.72872496,-0.60256517,-0.7747915,0.9101115,0.9998444,-0.96101403,-0.4440793,-0.10829861,0.97448575,-0.40575737,-1.0,0.92052674,-0.4822279,0.7865372,-0.999884,-0.99776536,0.45991972,-0.9463217,0.011922479,0.74399227,0.99984777,0.99991983,-0.72112536,-0.6725262,-0.9696468,-0.5045061,0.9931958
-0.99992377,-0.9864123,-0.99988097,-0.9775138,-0.3086536,0.9998992,-0.75702965,-0.9999935,0.9990704,-0.8436828,0.9952235,0.61120737,0.9999997,0.9958607,0.9885054,-0.9998913,-0.9720835,-0.9590257,-0.75265557,-0.9999052,-0.43719718,0.9766134,0.99781555,0.99993074,-0.9608383,-0.99955183,-0.9996805,0.9868227
-0.99994284,-0.99513984,-0.99990124,-0.9667829,-0.45856488,0.999974,-0.9305073,-0.99998856,0.9988315,-0.6219465,0.9984238,-0.26964864,0.9999995,0.99597514,0.99691564,-0.9999012,-0.9800579,-0.89824003,-0.80091304,-0.99992764,-0.4103839,0.940451,0.9995521,0.9998473,-0.964764,-0.9997351,-0.99946094,0.9881756
-0.923768,-0.6616561,0.64271396,0.8579112,0.9631705,0.9988587,-0.9980481,0.9136097,-0.9764039,0.99915266,-0.71848214,-1.0,-0.6139368,-0.95985425,0.056142695,-0.99970376,-0.9966878,0.90360856,-0.965134,0.87207884,0.9004876,0.9992788,0.99989104,-0.9993324,-0.39903414,-0.9442956,0.2504862,0.97099054
-0.9999881,-0.998875,-0.99983674,-0.993484,-0.7035377,0.99999946,-0.98063666,-0.9999911,0.9986321,-0.48543662,0.9992139,-0.8977019,0.99999833,0.9928766,0.9996088,-0.9999242,-0.9943884,-0.91760665,-0.7944306,-0.99998355,-0.19742915,0.9313981,0.9998813,0.99980104,-0.98917276,-0.9998998,-0.99890137,0.9973099
