h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29,h_1_30,h_1_31,h_1_32,h_1_33,h_1_34,h_1_35,h_1_36,h_1_37,h_1_38,h_1_39
-0.68955654,0.9999966,-0.7648346,-0.8528173,1.0000001,1.0,0.9980394,-0.99958575,-0.7199868,1.0,-0.9999999,-0.9999043,-0.9974911,0.7625682,0.9525228,-0.67119616,0.99999607,-0.98439324,0.99982345,-0.9771032,-0.9999932,-0.99999195,0.68936265,-0.9536836,0.73698187,-0.96224666,0.7625813,-0.99999267,0.6848703,0.9999731,0.96214265,-0.9917464,0.23363428,-0.9960214,-0.99999225,-0.9986749,-0.5862409,-0.9996525,-0.21369839,0.9999986
-0.59757316,0.999776,-0.9662319,-0.9994816,0.99998224,1.0,0.9985868,0.99310195,-0.99976486,1.0,-1.0,-0.9999649,-0.97113234,-0.99875844,0.99996656,-0.9999767,-0.84511006,-0.46670383,0.99955326,-0.9978858,-0.8842438,-0.9999921,-0.820899,-0.9999944,-0.5482802,-0.58491516,0.12743567,-0.9995414,0.993349,0.99999124,0.99068207,-0.9552469,-0.9999266,-0.64820117,0.9198036,-0.9192857,0.14247239,0.13627137,-0.98253214,0.9998695
0.58587664,0.83849055,-0.7595651,-0.6028165,0.99830097,0.9999955,0.91404337,0.8108391,-0.99919575,0.9999994,-0.99999636,-0.9972239,-0.9639293,-0.9992092,0.78210187,-0.9980694,0.9889715,0.2897621,0.98707783,-0.96233976,0.030315768,-0.9681419,-0.98128,-0.9699469,0.39966795,-0.12138253,-0.95387614,-0.9997775,-0.07447833,0.9975153,0.80813,-0.57838815,-0.9982212,-0.87503064,-0.05824742,-0.83057904,-0.13586192,0.20454068,-0.9650695,0.8398995
-0.9705593,0.39184496,0.9849341,0.99927646,0.996907,0.9999984,-0.09905119,-0.70329696,-0.9982534,1.0,-0.9999999,-0.99999905,-0.9970211,-0.9999267,-0.99999803,-0.9999854,0.9999953,-0.99801147,0.99637717,-0.99958956,-0.9975949,-0.39228493,-0.16473204,0.54399264,-0.9741912,-0.0881888,-0.9917042,-0.99999964,-0.9941796,0.99652505,-0.9756032,-0.99733835,-0.8446675,-0.99963105,-0.99205345,-0.69448066,-0.96704596,-0.9999105,-0.40950522,0.78632677
0.9842202,0.820446,-0.8815006,-0.9785048,0.9899474,0.99399006,0.94692826,0.99450123,-0.6961109,0.9999956,-0.947424,-0.9998047,-0.8890526,-0.91366154,0.8286031,-0.9855216,0.99986196,0.1707391,0.9953775,-0.952351,-0.51340705,-0.9558713,-0.16455148,-0.9928695,0.018253874,0.16048297,0.8337379,-0.96580297,-0.59502393,0.98799,0.99766797,-0.96929985,-0.94266605,-0.8427344,0.75982696,-0.94788,0.91697997,0.060727634,-0.052209694,0.9778373
0.70125663,0.21882449,-0.42909992,-0.6081795,0.9914374,0.9999455,0.89236116,0.71861655,-0.8907073,0.9999999,-0.999919,-0.99999255,-0.25652823,-0.912128,-0.93387496,-0.9998288,0.9997011,-0.73886776,0.9966511,-0.9960581,-0.7193394,-0.9141251,0.5800509,-0.962821,-0.3597271,0.76967436,0.23648904,-0.9998937,-0.98265165,0.948869,0.20178603,-0.98829705,-0.95680344,-0.91656196,0.7334379,-0.8691569,0.7290281,-0.5819606,0.8781895,0.96754795
0.9865968,0.9509118,-0.848898,-0.92946076,0.990689,0.9933265,0.9683427,0.93545777,-0.8328379,0.99999523,-0.96450007,-0.99976283,-0.9771808,-0.9137939,-0.29897022,-0.9617871,0.9999667,-0.39356926,0.99646527,-0.9027032,-0.6135868,-0.9550591,-0.600451,-0.97599053,0.48138684,0.274855,0.5597732,-0.9966159,-0.8740617,0.9888315,0.9907831,-0.9879203,-0.92346686,-0.9371975,0.24518144,-0.90747994,0.96067774,-0.7747001,-0.6976845,0.9813661
0.6598892,0.7772994,-0.24010982,0.14408414,0.9948714,0.9967107,0.53281295,0.66249686,-0.73767567,0.9999989,-0.9914556,-0.99996215,-0.86158043,-0.59165406,-0.9572737,-0.9824964,0.99998105,-0.7971164,0.998183,-0.96250725,-0.96739155,-0.697155,-0.1783187,-0.8037176,-0.5120632,0.5740225,0.41266167,-0.99975455,-0.9777582,0.9817075,0.55156016,-0.95860356,-0.9053214,-0.8615742,-0.110809594,-0.944623,0.9443398,-0.87279713,0.91335046,0.9599449
-0.42752743,0.9999849,-0.97453195,-0.99879587,0.9999983,0.99999976,0.99951285,0.89055294,-0.5214257,0.99999845,-0.9999921,-0.9998757,-0.9817511,-0.5796302,0.99974144,-0.63556933,0.9997607,-0.8873532,0.999951,-0.9982072,-0.99892515,-0.99997824,0.033237945,-0.9995854,-0.5605585,-0.9834281,0.9900902,-0.99795365,0.9941095,0.9999917,0.99883515,-0.7713363,-0.9516976,-0.9918971,-0.9952247,-0.999143,-0.7313784,-0.99162096,-0.5907365,0.9999982
-0.55895805,0.9983601,-0.9690716,-0.8685717,0.9998393,0.999992,0.9632903,0.053593803,-0.9754861,1.0,-0.9999899,-0.99910957,-0.97402114,0.07754719,0.999803,-0.98504984,-0.3809035,-0.99618125,0.99989617,-0.9997951,-0.96674144,-0.99914163,-0.98137146,-0.9982372,-0.97773015,-0.9953073,-0.7004755,-0.29286903,0.9578738,0.9983312,0.9998519,-0.99107164,-0.9984752,-0.9981831,-0.98044187,-0.99504423,-0.9508496,-0.015571535,-0.99727345,0.9971506
-0.21004635,0.9999991,0.40656903,-0.9672892,0.9999974,1.0,0.9995713,-0.999978,-0.43165985,0.99999976,-0.9999948,-0.99986196,-0.99832815,-0.7991179,-0.9963242,-0.6663378,1.0,-0.99971724,0.9999965,-0.99996394,-0.99999684,-0.9977835,0.8541472,0.7439686,-0.89391845,-0.8716755,-0.49600244,-0.99999696,-0.03716733,0.9999842,-0.29242656,-0.9303648,0.8279789,-0.9999985,-0.99999964,-0.99746054,-0.8412544,-0.9999982,-0.39323965,0.9999956
-0.5106762,1.0,-0.9979133,-0.9984556,1.0,1.0,0.99696755,-0.99999833,0.28209084,1.0,-0.99999636,-0.9999953,-0.99972457,0.9983589,0.999997,-0.94453704,0.99631065,-0.9966286,0.9999995,-0.9966373,-0.9999998,-1.0000001,0.98350686,-0.99081737,0.9561444,-0.9994581,0.99709094,-0.99983716,0.99245125,0.99999833,0.9984796,-0.9996224,0.46217558,-0.9880662,-0.9999988,-0.9999141,0.8806044,-0.999845,0.97001106,1.0
0.58200586,0.39145723,-0.50818866,0.65629727,0.99344033,0.99972844,-0.16131298,-0.5894341,-0.9948672,0.9999994,-0.99979955,-0.99914527,-0.9664834,-0.97133833,-0.21652284,-0.9963367,0.9970955,0.12129845,0.98319703,-0.9305871,-0.7613041,-0.8511229,-0.71437186,-0.6769276,0.7101506,0.5919465,-0.918795,-0.9996001,-0.8343671,0.9693628,0.40242064,-0.72917205,-0.91025794,-0.8417235,-0.60731834,-0.7702782,0.54698247,0.13779584,-0.16997193,0.42772406
-0.07521231,0.9999866,-0.9960069,-0.9993455,0.99999887,0.9999996,0.9990465,0.7949175,0.22074471,0.99999577,-0.99995685,-0.9996687,-0.9852012,0.23136635,0.99999547,0.04093971,0.9996423,-0.6772409,0.999977,-0.99635744,-0.9992688,-0.9999837,-0.3369516,-0.9992001,0.118952535,-0.9991307,0.997957,-0.98346835,0.99881464,0.99999374,0.99983895,-0.7382866,-0.958184,-0.97681755,-0.9985982,-0.9998439,-0.5434879,-0.9781084,-0.08969872,0.9999995
0.9448829,0.99998516,-0.99879175,-0.99411225,0.9999998,1.0,0.99924254,-0.99961746,0.736457,0.99999964,-0.99997765,-0.999104,-0.9982207,0.92200536,0.99710846,0.93127275,0.99997514,-0.97695524,0.9999925,-0.9992435,-0.99999017,-0.9999284,0.32990628,-0.53062063,0.6875709,-0.99985427,0.9316928,-0.9974275,0.9779031,0.9999939,0.9996422,-0.98869056,-0.28118694,-0.999909,-0.9999998,-0.9999839,-0.7628956,-0.99993265,-0.81753886,0.9999989
0.9480263,0.9419455,-0.99967194,-0.9995399,0.99976176,0.999983,0.9219087,0.9997844,-0.99711454,0.99978477,-0.99946463,-0.7316779,-0.9700301,-0.9988011,1.0,-0.7030546,-0.056359332,0.9982101,0.99848455,-0.83483255,0.7405473,-0.9977243,-0.9987765,-0.99946576,0.8904987,-0.984695,0.3845967,-0.5377029,0.9997248,0.9999543,0.9999311,0.9933466,-0.9999214,0.6540159,0.479475,-0.99671465,0.2918535,0.99757046,-0.9180717,0.9874176
-0.90481436,0.9999992,-0.9728413,-0.9981345,0.9999999,1.0,0.9998124,-0.62934726,0.2947531,0.999996,-0.9999974,-0.9992388,-0.9810181,0.7664672,0.99995244,0.52412254,0.9973908,-0.998429,0.99998033,-0.9997391,-0.99994236,-0.9999982,0.7623745,-0.9995303,-0.93876505,-0.9948592,0.99541175,-0.98164535,0.9978073,0.9999829,0.9997477,-0.8045097,-0.56096315,-0.99969816,-0.99998176,-0.9998099,-0.9944314,-0.99957514,-0.5453836,1.0
0.76377666,0.60613096,-0.3567242,-0.21364877,0.9956032,0.99778795,0.5515018,0.8670715,-0.7750829,0.99999785,-0.9922168,-0.99985665,-0.8350364,-0.75459933,-0.78738666,-0.9681136,0.9999804,-0.31863806,0.9958314,-0.9292906,-0.95539176,-0.6698172,-0.275945,-0.815461,-0.43770173,0.48871732,0.16611233,-0.9992738,-0.93209374,0.98751235,0.8050598,-0.8557838,-0.89202094,-0.76920384,-0.15339139,-0.9524131,0.8905262,-0.58749855,0.82501686,0.92882574
0.35209075,0.8789176,0.50457054,0.849961,0.9991507,0.9999908,0.8144626,-0.59324104,-0.99904317,1.0,-0.99999607,-0.9997421,-0.98912334,-0.99789995,-0.9870079,-0.9994143,0.999855,-0.91750103,0.9760617,-0.89100116,-0.86162466,-0.9603938,-0.8640638,-0.8478149,0.059535652,0.8397305,-0.97506183,-0.9999941,-0.9919749,0.98120266,0.15910411,-0.98779184,-0.97475386,-0.960327,-0.7550011,-0.5509504,0.24553493,-0.9474407,-0.78833395,0.86546785
0.87770236,0.8712264,-0.89347297,-0.078881085,0.9989042,0.99973965,0.7707183,0.70046586,-0.99320847,0.9999876,-0.99906117,-0.9792174,-0.99659646,-0.9951324,0.8722457,-0.847925,0.9994016,0.15333441,0.9876946,0.019350065,-0.63059217,-0.9618592,-0.9887981,-0.8439443,0.76905924,-0.54261845,-0.7961006,-0.9994,-0.5962092,0.99554163,0.9803985,-0.53510517,-0.9872673,-0.5728181,-0.8973167,-0.93306065,0.6422497,-0.69018924,-0.83470833,0.9518945
0.97082824,-0.17446913,-0.9920011,-0.91804075,0.9830078,0.9937562,0.7462671,0.9985054,-0.54915607,0.9998262,-0.9685112,-0.9934999,-0.8383037,-0.86763424,0.9980992,-0.5578172,0.9985058,0.97268647,0.9852888,-0.525312,0.39984396,-0.8567656,-0.9623095,-0.9651249,0.8908318,-0.9588402,0.8534215,-0.89976454,0.6773983,0.9923019,0.9978647,-0.2944653,-0.99127036,0.3530231,0.48920763,-0.9885345,0.80883986,0.84773785,-0.2733258,0.9328404
0.5067106,0.18148792,0.0048799794,0.63619995,0.9716715,0.99992025,0.13114558,-0.336611,-0.9976302,0.99999976,-0.9999607,-0.9992598,-0.9535109,-0.9986929,-0.83583444,-0.9995096,0.9995354,0.04014933,0.9893736,-0.98818743,-0.21985666,-0.3676316,-0.9256093,-0.23329581,0.43652007,0.24420355,-0.97849166,-0.999838,-0.86450887,0.97147405,-0.27869582,-0.66288954,-0.9745109,-0.9609768,-0.44538292,-0.66951054,0.0847051,0.111584045,-0.5122156,0.05254532
-0.24372871,0.99999917,-0.96276873,-0.9998625,0.99999994,1.0,0.99999684,-0.92168623,0.8725321,0.99999976,-1.0,-0.99976665,-0.61873543,0.96854407,0.9880774,0.50045866,0.9999109,-0.99960476,0.99998957,-0.9999899,-0.9999843,-0.9999869,0.71905184,-0.99672484,-0.99419624,-0.9993089,0.9595174,-0.99300456,0.991564,0.9999956,0.9995586,-0.99618095,-0.897943,-0.99998885,-0.999989,-0.99996376,-0.99631196,-0.9998705,-0.98509675,0.9999999
0.6112737,0.914663,-0.06908497,0.05183105,0.9974773,0.9999032,0.75840473,0.05058873,-0.9967604,0.99999964,-0.999898,-0.9987415,-0.98208994,-0.9941405,-0.3579035,-0.9976523,0.9986656,-0.704151,0.9870422,-0.9448239,-0.8175649,-0.9430746,-0.885207,-0.8983224,-0.15719226,0.39620048,-0.936373,-0.99948215,-0.8306773,0.9895311,0.85180414,-0.94350773,-0.9756371,-0.9475591,-0.58887994,-0.7555593,0.31602454,-0.57505286,-0.84277093,0.8323953
0.7188186,0.2980685,-0.5898782,0.54078126,0.9875552,0.9996913,0.33000013,0.9583824,-0.99706066,0.9999938,-0.9997645,-0.99116164,-0.98088056,-0.9995172,0.7345975,-0.98681045,0.99914485,0.78663623,0.9308654,-0.7893391,0.66694987,-0.7779929,-0.98831886,-0.8796006,0.83847,-0.38125286,-0.74176884,-0.9985156,-0.2842848,0.9818027,0.9002449,-0.22815152,-0.9916413,-0.7679543,-0.11572571,-0.82076055,-0.14350507,0.327987,-0.83193046,0.32444558
0.84172875,0.085889146,-0.534606,-0.44350266,0.99000627,0.9995057,0.7876522,0.99347264,-0.90151846,0.999995,-0.9984196,-0.9992282,-0.7267464,-0.9902949,0.17329219,-0.9883222,0.99987006,0.27618173,0.9759146,-0.94118863,-0.005255285,-0.7461986,-0.7747095,-0.9510342,-0.13729346,-0.09919623,0.4074481,-0.996336,-0.78162,0.97181076,0.95407486,-0.804964,-0.98220706,-0.79109854,0.5015307,-0.9393099,0.24422571,-0.09112815,0.32872114,0.8707183
-0.9369888,0.9999976,-0.9706881,0.96849555,1.0,0.9999998,-0.93710274,-1.0,-0.877382,1.0,-0.9999259,-0.9999965,-0.9999757,0.9965509,0.99931324,0.002761513,0.99934703,-0.9982172,0.9999994,-0.9998524,-1.0,-0.99999195,0.99454665,-0.54273444,0.8598375,-0.81062263,0.9514643,-0.9998529,0.905833,0.9999656,0.9759064,-0.69007355,0.98889863,-0.99989355,-1.0,-0.99995196,-0.45994067,-0.9998648,0.99936134,0.9999914
-0.17452653,0.99999607,-0.9865484,-0.9871779,0.9999998,1.0,0.9993038,-0.9999594,0.1698061,1.0,-0.99999833,-0.99961036,-0.9966269,0.93338937,0.99852127,-0.72357285,0.9991257,-0.9999629,0.99999917,-0.9999757,-0.99998724,-0.9999841,0.4515281,-0.88444,-0.932476,-0.9993127,0.43736684,-0.9899756,0.8359512,0.999794,0.99972135,-0.9966972,-0.3147575,-0.9999921,-0.9999999,-0.99989736,-0.98850566,-0.99982566,-0.6668583,0.9999997
-0.6540224,0.9999866,-0.97450274,0.072248004,0.99999785,0.99999803,0.8169724,-0.9996124,-0.95967555,1.0,-0.99999523,-0.99996626,-0.9999498,0.11995425,0.9996424,-0.97388023,0.9996343,-0.98096114,0.99998707,-0.9900925,-0.99993294,-0.9999779,-0.8140531,-0.9287379,0.9522322,-0.99909604,0.6744748,-0.9997515,0.9164038,0.999939,0.9966969,-0.99706966,-0.7714136,-0.99338007,-0.9999831,-0.998786,0.17869511,-0.9961382,-0.27476996,0.99999
-0.62872165,0.99990124,-0.9873776,0.6868694,0.9999999,0.9999968,-0.86449176,-0.99997675,0.279863,1.0,-0.99878216,-0.9999993,-0.99957657,0.98600954,0.9982631,-0.33776015,0.9999706,-0.9028363,0.9999982,-0.9996696,-0.99999994,-0.9998986,0.9976428,-0.45966604,0.9639492,-0.9500672,0.9988016,-0.99982184,0.9151916,0.99996036,0.9345961,-0.5981901,0.9770903,-0.99810195,-0.99999917,-0.99996126,0.4631504,-0.9996278,0.99996483,0.9999919
0.013552482,0.9999877,-0.9939533,-0.92680484,0.9999999,1.0,0.99884933,-0.99997765,-0.49723193,1.0,-0.99999964,-0.9999847,-0.99861753,0.9874326,-0.24912679,0.31157377,0.99990314,-0.9999954,1.0,-0.9999995,-0.9999993,-0.99913245,-0.57542795,-0.24968132,-0.9990314,-0.99838024,-0.9765164,-0.9995006,0.48557276,0.9999943,0.99792427,-0.9932499,-0.88764477,-0.9999999,-0.99999994,-0.99998057,-0.97547454,-0.9999674,-0.99557066,0.99999255
-0.42369753,0.9999992,0.895722,-0.78583825,0.9999073,1.0,0.9993757,-0.999997,-0.8358099,0.99999976,-0.99999803,-0.9994172,-0.99978036,-0.98924977,-0.99536467,-0.9938035,0.9999998,-0.99986655,0.99994975,-0.999889,-0.99995023,-0.99837744,0.39647618,0.89545715,-0.4150713,-0.9888314,-0.9034328,-0.99997693,-0.16319273,0.9996957,0.072371945,-0.9988372,0.90805393,-0.99999917,-0.9999997,-0.9594302,-0.96737075,-0.99999666,-0.97242844,0.9999826
0.9193402,0.41230702,-0.9869756,-0.7723205,0.99121004,0.99277216,0.41720134,0.98520476,-0.9252365,0.9997621,-0.97131264,-0.9675253,-0.9610864,-0.87888485,0.99816734,-0.09992789,0.9926625,0.9336073,0.9906544,-0.52181965,-0.059368968,-0.85030836,-0.9849855,-0.93213093,0.7860871,-0.859925,-0.062018037,-0.9102374,0.7797934,0.99468416,0.99601054,0.58084553,-0.9867748,-0.047642767,-0.33014777,-0.97806215,0.7063617,0.8688667,-0.77062804,0.80358857
-0.94694746,1.0,-0.9918188,-0.99642533,1.0,1.0,0.9985311,-0.9999995,-0.54580736,1.0,-0.99999934,-0.99999833,-0.99999154,0.86065376,0.9999883,-0.9945921,0.89886874,-0.99998873,0.9999999,-0.9993971,-1.0,-1.0,0.99965036,-0.99792236,0.12364309,-0.99720645,0.99826014,-0.9999761,0.98653847,0.9999996,0.99873006,-0.99984795,0.8699201,-0.99948674,-1.0,-0.9998892,-0.37284052,-0.99999994,0.9943636,1.0
-0.43160668,0.6708221,-0.7327664,-0.3831228,0.99913025,0.99999905,0.96569395,0.96857315,-0.970211,1.0,-0.9999996,-0.9998866,-0.6733652,-0.9632165,0.6813864,-0.9987909,0.98918396,-0.90470237,0.9972066,-0.99857575,-0.80224544,-0.9725034,-0.9556079,-0.98747176,-0.94511586,-0.9719867,-0.7467059,-0.99724084,0.05445727,0.9973109,0.97708416,-0.9880376,-0.99912053,-0.9757931,-0.5391812,-0.98464686,-0.9286037,-0.43177283,-0.96200657,0.97824985
0.56699216,0.47335398,0.1300599,0.6043749,0.99164665,0.9999674,0.3214221,0.24436866,-0.99810666,0.9999997,-0.9999831,-0.99870723,-0.9205103,-0.9990799,-0.52557427,-0.99918664,0.9996487,0.5521747,0.95498675,-0.9578942,0.061851483,-0.66315556,-0.9501053,-0.6706803,0.7540183,0.2767406,-0.9130162,-0.999894,-0.80881476,0.980056,-0.059823006,-0.7077117,-0.98993975,-0.87763345,0.029472329,-0.7382822,0.20810105,0.2799048,-0.3550937,0.19481596
-0.24477866,0.96495974,-0.8898849,-0.9963453,0.9998568,0.9999998,0.97489935,0.99916136,-0.99995387,1.0000001,-0.99999976,-0.99968,-0.8948044,-0.99989235,0.99972683,-0.99996233,-0.61385536,0.71198606,0.99632126,-0.99694604,-0.29716685,-0.99929184,-0.89796495,-0.9999531,-0.81028765,0.7101313,-0.92827016,-0.9989362,0.97750425,0.99994904,0.96998787,0.37619156,-0.9998877,-0.5157516,0.9762879,-0.7983258,-0.40656516,0.95973086,-0.9787923,0.96187705
0.045428447,0.9999812,-0.99892884,-0.9885867,0.99999934,0.99999976,0.99708223,-0.3854174,-0.27200612,0.99999976,-0.9999781,-0.99989665,-0.99913716,0.325123,0.9999594,0.25689805,0.9995145,-0.976768,0.99999815,-0.99895424,-0.9998098,-0.99996793,-0.8990756,-0.99429,-0.14873119,-0.99988705,0.9793146,-0.99497616,0.99509615,0.9999965,0.9999013,-0.9571076,-0.9867838,-0.9977413,-0.99994874,-0.99995357,-0.5975755,-0.9984892,-0.7841808,0.9999993
0.7493892,0.7183191,-0.9520773,-0.9627396,0.9986273,0.9999992,0.9845256,0.9958061,-0.99821943,0.9999977,-0.9999986,-0.99369454,-0.77907115,-0.999433,0.99268657,-0.9962774,0.95474064,0.79084486,0.9861231,-0.9755229,0.7907642,-0.9790928,-0.99433976,-0.99563336,0.25223655,-0.75969386,-0.8053234,-0.99882275,0.7318793,0.9988452,0.96767837,-0.18939956,-0.9998508,-0.71350217,0.7054825,-0.94470227,-0.49811468,0.8000211,-0.9832351,0.92481154
0.48292747,0.99997586,-0.14001742,-0.7664107,0.9999632,0.99999946,0.9985499,-0.99834484,0.31694368,0.9999999,-0.9999905,-0.9998602,-0.99257684,0.07530896,-0.98997027,-0.071055464,0.99999994,-0.99285835,0.99992484,-0.9997172,-0.99995595,-0.9681344,-0.7187835,0.75173235,-0.5324878,-0.9993808,-0.11074471,-0.9998776,0.52781224,0.99997735,0.79962045,-0.99896765,-0.61822313,-0.9999763,-0.9999853,-0.9992752,-0.5990331,-0.9999496,-0.9833005,0.9998476
0.5346704,0.9999355,-0.84615785,-0.9792064,0.9999856,0.9999992,0.9992412,-0.47069946,-0.6187489,0.99999976,-0.9999963,-0.99868536,-0.99065334,-0.8039055,0.99956965,-0.9704078,0.9999915,-0.90550315,0.9983535,-0.9494901,-0.9744672,-0.9999561,-0.8284546,-0.99474835,0.8213507,-0.9973999,0.9483385,-0.99574506,0.7410623,0.99865156,0.9998008,-0.9983508,-0.9107619,-0.98787445,-0.99813735,-0.9959322,-0.7651522,-0.95471275,-0.84327096,0.9999902
0.118051164,0.8026103,-0.26672786,-0.066688806,0.99913585,0.9999748,0.8013305,0.4627867,-0.9789492,1.0,-0.99998546,-0.9999751,-0.87243557,-0.879718,-0.8648806,-0.99728423,0.9997588,-0.19242553,0.99091613,-0.97616655,-0.9764969,-0.9674684,0.24867617,-0.9582546,0.022732913,0.7390801,-0.5847938,-0.99995714,-0.789194,0.9972097,0.1284683,-0.93307555,-0.89547014,-0.85998994,-0.22057654,-0.88031864,0.5479208,-0.6574946,-0.16123326,0.9416034
-0.9859643,0.99999964,0.6731179,0.37409213,0.99999964,0.9999999,0.9955595,-0.99991876,-0.71061945,1.0,-0.9999998,-0.99999464,-0.9977745,0.95816743,-0.9107863,-0.71911055,0.9999995,-0.99975944,0.99994385,-0.99974847,-0.9999985,-0.9999359,0.77015436,-0.9030685,-0.71149653,-0.90153056,0.31141004,-0.99999,0.50283384,0.99995047,0.5928927,-0.99850845,0.772978,-0.9999717,-0.9999969,-0.99604964,-0.9254843,-0.9999479,-0.90799755,0.99999005
-0.012922326,0.8699288,-0.6263923,0.21591397,0.9986624,0.9999592,0.8721156,0.8797392,-0.9512893,0.9999985,-0.9999491,-0.99898434,-0.9190247,-0.9592309,0.5154015,-0.96901083,0.9993906,-0.7846929,0.9944956,-0.9778397,-0.6978822,-0.94853604,-0.9520047,-0.9457926,-0.49731252,-0.8245885,-0.2154648,-0.99830514,-0.4674901,0.98945755,0.95529014,-0.8849201,-0.99012214,-0.95410657,-0.8308331,-0.97177297,-0.6368106,-0.72168624,-0.6586569,0.9730544
-0.81930226,0.99999976,-0.9627379,-0.9999838,1.0,1.0,0.9999991,0.40825436,0.99389225,0.9999998,-0.99999964,-0.9999999,-0.21499874,0.9925507,0.93552834,-0.6501486,0.99998665,-0.99974155,0.99999744,-0.9999566,-0.9999995,-0.9999998,0.999506,-0.99994874,-0.99153644,-0.9867907,0.9999833,-0.99996054,0.95510393,0.9999993,0.9933714,-0.99949,-0.5533741,-0.9992437,-0.9992938,-0.9999549,-0.76104724,-0.9999985,0.9387061,1.0
-0.27270603,0.86119926,-0.594054,-0.3502154,0.99950093,0.9999986,0.9770713,0.8238246,-0.9293625,0.99999976,-0.9999982,-0.99942654,-0.8043972,-0.93914086,0.35137746,-0.9928005,0.99779665,-0.9612215,0.99690884,-0.9960139,-0.94185233,-0.967709,-0.94765836,-0.94278544,-0.95500225,-0.9784927,-0.7948063,-0.99733347,-0.25096494,0.99698025,0.97964334,-0.9873039,-0.99689597,-0.9852719,-0.9371262,-0.98803467,-0.9330108,-0.86570174,-0.95114666,0.98972404
-0.98771393,0.9999999,-0.99895835,-0.9438971,1.0,1.0,0.9905195,-0.99749815,-0.8448087,1.0,-0.9999999,-0.99999994,-0.9999589,0.78949255,0.9998544,-0.9908078,0.8899107,-0.99995846,1.0,-0.9999987,-0.9999995,-0.99999917,-0.37263057,-0.99817973,-0.9082791,-0.9999777,0.96744376,-0.99976385,0.998745,0.99999976,0.9977778,-0.9992366,-0.99205863,-0.9999416,-0.99999535,-0.9999683,-0.6334042,-0.9999848,-0.58202106,1.0
-0.99254745,0.99997646,-0.9813053,-0.9981808,0.99999976,1.0,0.9999117,0.9982252,0.52119017,0.99998426,-0.9999999,-0.99999756,-0.8263655,-0.65529233,0.98948306,0.15646973,0.9999242,-0.97228247,0.9999919,-0.9999507,-0.9995952,-0.9999948,0.9802921,-0.9999536,-0.9522345,-0.87008,0.9999012,-0.9999814,0.9972784,0.99999833,0.88773805,0.8585388,-0.74870515,-0.99835193,-0.99806523,-0.99972904,-0.9947252,-0.9999567,0.88941485,1.0
-0.4609955,0.8800746,0.9118496,0.9939046,0.99330133,0.9999704,-0.20759094,-0.99833816,-0.9987847,1.0,-0.99999833,-0.99983644,-0.99546176,-0.9976919,-0.99869007,-0.9997338,0.9999984,-0.30081674,0.9328871,-0.87718076,-0.8911075,-0.8608335,-0.45171332,0.65834343,0.9860997,0.84911096,-0.9800515,-0.99999976,-0.98982567,0.91340804,-0.9810223,-0.9330639,0.2438354,-0.9758192,-0.9826519,0.10084958,0.07186254,-0.92123103,0.078856304,0.5425567
0.99575824,0.9954676,-0.98504925,-0.99791473,0.9998369,0.9999996,0.9985103,-0.9109822,-0.949297,0.9999956,-0.999959,-0.95976514,-0.98244125,-0.97306406,0.98853403,-0.86595947,0.99945295,0.26186383,0.99702674,-0.9706783,-0.8857731,-0.9970781,-0.78911716,-0.83250904,0.9137827,-0.92319006,-0.76389176,-0.99614316,0.6692721,0.9993464,0.99683106,-0.8973625,-0.93466914,-0.9935518,-0.9944221,-0.9889546,-0.05820085,-0.7665136,-0.9898641,0.99751675
-0.97398555,0.9999197,0.64200234,0.9899759,0.9999998,0.9999999,0.38930285,-0.9999977,0.21467113,1.0,-0.9999991,-0.9999995,-0.99933594,0.72592235,-0.78913826,-0.96265113,1.0,-0.9575453,0.99943197,-0.9747811,-0.9999982,-0.999985,0.99991834,-0.033221036,0.99879086,0.5915443,0.9978068,-0.99999994,-0.9315696,0.9925468,-0.7286767,-0.9127756,0.99997485,-0.99862516,-1.0,-0.99442625,-0.87101907,-0.99998134,0.9999787,0.9999986
-0.9914855,1.0,-0.9983599,-0.99631476,1.0,1.0,0.9994489,-0.98536384,0.05981016,1.0,-0.9999999,-0.99999917,-0.99990326,0.51879495,0.99999964,-0.97878945,0.97036177,-0.9995271,0.9999998,-0.9997605,-0.9999993,-1.0,0.93675166,-0.9999173,0.4594309,-0.9999778,0.9999596,-0.9997353,0.99974287,0.9999998,0.9997443,-0.99896014,-0.7645352,-0.99750906,-0.9999977,-0.99996257,-0.9128688,-0.99999696,0.91781324,1.0
-0.8708104,0.99999946,-0.98620725,-0.84015,1.0,1.0,0.9975141,-0.9901708,-0.5138059,1.0,-0.9999991,-0.9999884,-0.9998427,0.75662047,0.997632,0.16002876,0.9999044,-0.999239,0.9999986,-0.9994806,-0.9999979,-0.9999958,-0.52762544,-0.9909379,-0.4791821,-0.99980015,0.9740938,-0.9998394,0.9886223,0.9999991,0.9990947,-0.99708384,-0.91366446,-0.9997417,-0.99999833,-0.9999493,-0.81116986,-0.9999856,-0.82227844,0.9999999
