h_3_0,h_3_1,h_3_2,h_3_3,h_3_4,h_3_5,h_3_6,h_3_7,h_3_8,h_3_9,h_3_10,h_3_11,h_3_12,h_3_13,h_3_14,h_3_15,h_3_16,h_3_17,h_3_18,h_3_19,h_3_20,h_3_21,h_3_22,h_3_23,h_3_24,h_3_25
-0.99982977,0.9999874,0.9999723,0.99359345,0.7434095,-0.994321,0.061424963,0.9959259,-0.9999815,-0.7002382,0.11910179,0.9999843,0.9999999,-0.9996764,-0.99999994,-0.9999678,-0.33422196,0.99932647,0.99999833,-0.9999989,0.9999999,-0.9348856,-0.99994713,0.99894536,0.95793074,0.994458
-0.999247,0.99991983,0.9999164,0.16274443,0.91480774,0.82036114,0.8551254,0.9985239,-0.99984765,-0.5672498,-0.87139475,0.8672163,0.99982613,-0.86278737,-0.99958336,-0.99976903,-0.656349,0.9971009,0.9997327,-0.9988524,0.99963003,-0.96385527,-0.9995347,0.9495505,0.81235415,0.93369645
-0.999931,0.9999925,0.9999236,0.978858,0.91105944,-0.963311,0.05895731,0.9868686,-0.99999183,-0.745138,0.45926854,0.9998585,0.99999964,-0.9996887,-0.9999998,-0.99993116,-0.51575583,0.9994024,0.9999952,-0.99999523,0.9999989,-0.9672552,-0.99997103,0.99838686,0.9615274,0.9944778
-0.9900007,0.9994513,0.99993366,-0.14561589,0.6916103,0.83937854,0.9554589,0.99955326,-0.9853186,-0.6214226,-0.91586643,0.07367763,0.99756366,0.71907145,-0.99660265,-0.9972404,-0.2670503,0.9830242,0.9975822,-0.9918578,0.9868702,-0.8944011,-0.9860635,0.6651753,-0.502505,0.62120914
-0.7575954,0.9979621,0.99999774,-0.6281364,0.41231367,0.9709549,0.982563,0.99996126,-0.9519245,-0.78372234,-0.9911638,0.5242215,0.9921855,0.4629567,-0.9511247,-0.99986607,-0.5166917,0.9921794,0.999142,-0.9624627,0.9974108,-0.912426,-0.9263565,0.7734642,0.18251629,0.2915017
-0.9999831,0.999984,0.9939836,0.9718785,0.99717766,-0.9484931,-0.72548854,0.0020017258,-0.9999949,0.65253025,0.95527554,0.9955751,0.99999905,-0.99992836,-0.9999994,-0.9963693,-0.84944224,0.99797976,0.99992657,-0.9999863,0.9999363,-0.9973673,-0.9999953,0.9980375,0.963692,0.9964343
-0.99998623,0.99998856,0.9954145,0.9638313,0.99666834,-0.9168809,-0.67059207,0.13078634,-0.9999962,0.45425794,0.95703065,0.9946589,0.99999875,-0.9999196,-0.99999905,-0.9976073,-0.8304042,0.9984236,0.99993956,-0.9999843,0.99994445,-0.99684495,-0.9999957,0.99801236,0.9653031,0.99648386
-0.99971944,0.99996394,0.9999778,0.9995196,0.3974301,-0.9996982,-0.29882982,0.9905098,-0.99998885,-0.78161055,-0.08309159,0.999998,0.99999994,-0.9997837,-1.0,-0.99997556,0.34716392,0.9996388,0.99999934,-0.99999964,0.9999998,-0.80116284,-0.99988216,0.9991856,0.97613513,0.9869061
-0.9999856,0.9999871,0.9947141,0.98984736,0.9950206,-0.9868619,-0.8280748,0.1919183,-0.9999973,0.73259294,0.9435568,0.9988938,0.9999994,-0.99994874,-0.9999999,-0.9953917,-0.8442678,0.9979256,0.99993193,-0.9999931,0.99996793,-0.99654204,-0.99999744,0.9990554,0.9825694,0.9980897
-0.99979883,0.9999629,0.99992466,0.9690734,0.9423434,-0.92385185,-0.14957598,0.986051,-0.999913,0.4351936,-0.25495616,0.99775976,0.9999955,-0.99690706,-0.9999982,-0.9995672,-0.7966902,0.9972556,0.9999426,-0.999965,0.99996424,-0.9910181,-0.99987173,0.9948479,0.9226815,0.97846645
0.9864718,-0.13065799,0.9995435,-0.9732229,-0.8765116,0.99678445,0.9991245,0.999967,0.9955114,-0.99822944,-0.99706066,-0.9294895,-0.99727184,0.999491,0.98826206,-0.9466392,0.91152143,0.8825778,-0.9425118,0.9897843,-0.980677,0.6047755,0.99087185,-0.10787578,-0.89378077,-0.96688783
-0.9999935,0.99999964,0.99974406,-0.2009918,0.9594002,0.90227306,-0.1508677,0.9226724,-1.0,-0.6575454,-0.1204815,0.9720157,0.9979671,-0.999486,-0.99746656,-0.9997002,-0.84705514,0.99577516,0.9997261,-0.9978308,0.999926,-0.9461502,-0.9999994,0.99653226,0.9880988,0.99939954
-0.9993098,0.9999627,0.9999921,0.99559236,0.39089566,-0.9958346,0.2680451,0.997948,-0.9999797,-0.80083585,-0.54245526,0.9999944,0.99999994,-0.99949443,-0.9999998,-0.99998444,-0.0059728506,0.99953,0.99999803,-0.9999982,0.99999976,-0.8443902,-0.99980146,0.999162,0.9681207,0.98682016
-0.99996483,0.9999776,0.9979558,0.9954998,0.98939794,-0.9949286,-0.85151976,0.5875776,-0.9999932,0.56652164,0.8857244,0.9996383,0.99999964,-0.9999472,-1.0000001,-0.9980417,-0.7355509,0.9980373,0.9999698,-0.9999957,0.99998665,-0.995962,-0.99999213,0.99930865,0.9860592,0.9969508
0.9663,0.37649828,0.9997772,-0.97131395,-0.7925782,0.9970094,0.9990286,0.999957,0.98800147,-0.99707025,-0.9961661,-0.9397421,-0.99327844,0.99945563,0.9812526,-0.95342,0.89848226,0.89635676,-0.86449623,0.9826843,-0.96024317,0.5353768,0.9808728,-0.25402737,-0.89814407,-0.95438415
-0.99391586,0.99977666,0.9999917,0.5389657,0.3127381,0.05096742,0.9071536,0.9997751,-0.9966575,-0.83721495,-0.9128661,0.96307,0.9998618,-0.31261954,-0.99983203,-0.99975264,-0.27532822,0.99492925,0.9997808,-0.99940103,0.99955875,-0.8610339,-0.99265164,0.91356546,0.059314866,0.81663626
-0.99980646,0.9999821,0.99998623,0.99545413,0.7083899,-0.99436265,-0.080262944,0.9980905,-0.999963,-0.3855232,-0.5731112,0.99997103,0.99999964,-0.9990582,-0.9999999,-0.99993,-0.5334417,0.99894965,0.9999927,-0.9999957,0.999999,-0.96446544,-0.9998714,0.9988395,0.969794,0.9896844
-0.9997282,0.9999815,0.9999826,0.99589616,0.62258154,-0.996911,0.08072719,0.9970744,-0.9999738,-0.63467115,-0.1188547,0.9999922,0.9999998,-0.99961287,-1.0,-0.9999738,-0.26641673,0.9992803,0.9999985,-0.9999993,0.9999999,-0.9141001,-0.99991846,0.9990359,0.95527774,0.99304765
-0.9999995,0.99999714,0.62910324,-0.9562486,-0.97012943,0.99879897,0.6383182,0.99253345,-1.0,-0.71310866,-0.9813376,-0.9587037,-0.999493,0.6101413,0.99873537,-0.5203095,0.5547962,0.99841255,-0.91740644,0.9988639,-0.8726929,0.8793356,-0.9999998,0.99978447,0.99966955,0.9999399
-0.9693694,0.9986282,0.999989,-0.8626659,0.32899806,0.9956824,0.99268043,0.99996537,-0.99331033,-0.7582089,-0.9956611,-0.35136536,0.9905543,0.8221859,-0.9080012,-0.99987173,-0.18565898,0.98973286,0.9985474,-0.951592,0.99525267,-0.7179653,-0.9935839,0.57080495,0.029402852,0.6321171
-0.9999995,0.9999169,-0.91731626,0.86111504,-0.99582565,-0.8504937,-0.65116864,-0.28531152,-1.0,-0.9760745,-0.7514794,0.7891714,-0.999956,-0.81535816,0.99444854,0.9457447,0.99299985,0.99986255,-0.99957174,0.9995452,-0.9970144,0.99290645,-0.99999803,0.9999806,0.99998647,0.9998582
-0.9999671,0.999992,0.9995836,0.97992826,0.9751855,-0.9623135,-0.39013728,0.93721634,-0.99999505,-0.52890944,0.73800594,0.9995137,0.9999994,-0.99984795,-0.9999995,-0.9996891,-0.6358486,0.99919707,0.9999866,-0.99999106,0.99999446,-0.98820466,-0.99998695,0.9986136,0.97766054,0.99618137
0.8237788,0.66344655,0.99986523,-0.9828625,-0.81982225,0.9992578,0.9993573,0.99998915,0.8515706,-0.9922921,-0.99918926,-0.95994496,-0.98057586,0.9996808,0.972811,-0.98195267,0.82805485,0.91221255,-0.5742659,0.9668879,-0.9162913,0.43478286,0.7259513,-0.31116733,-0.8855535,-0.87550193
-0.9972147,0.9998759,0.9999755,0.09693797,0.8796199,0.82793474,0.8701155,0.9992773,-0.99968094,-0.5972813,-0.9487495,0.84751093,0.9991152,-0.82620716,-0.9978411,-0.9997124,-0.65007377,0.99715513,0.99943733,-0.99410075,0.99919474,-0.9695055,-0.99847484,0.9607352,0.84636533,0.89408225
-0.99995923,0.99997485,0.9987392,0.99544936,0.98826253,-0.99415255,-0.8315664,0.7318919,-0.9999897,0.55901164,0.8002266,0.99956906,0.99999946,-0.9999203,-0.9999999,-0.9982215,-0.73867553,0.99790317,0.9999617,-0.99999344,0.9999825,-0.9963738,-0.99998677,0.99923724,0.98488677,0.99578166
0.9994259,-0.7427302,0.99986887,-0.9405344,-0.32218856,0.99637675,0.9976469,0.999842,0.99969167,-0.99572164,-0.98883325,-0.90187126,-0.9942894,0.9957907,0.9745168,-0.96735793,0.53215307,0.6385532,-0.9055139,0.98454005,-0.9310465,0.21328,0.9986811,0.019342571,-0.86018515,-0.9935005
-0.81513387,0.9930105,0.9999965,0.68208736,-0.41500232,0.24710995,0.9439068,0.99993247,-0.98166376,-0.8795561,-0.99363923,0.9850754,0.98903435,-0.67145354,-0.9915109,-0.9997742,0.18151113,0.9943122,0.99621546,-0.93075144,0.9979314,-0.701834,-0.9794243,0.9875837,0.8815379,0.6791325
-0.9998788,0.9999901,0.9999595,0.93429947,0.8967453,-0.82421327,0.41510907,0.98994154,-0.99999064,-0.7723295,0.19980149,0.9996698,0.9999986,-0.9993373,-0.99999875,-0.99995625,-0.567343,0.9994396,0.9999918,-0.9999865,0.99999833,-0.96009684,-0.99994785,0.9975954,0.94311935,0.98998785
-0.99418557,0.99986553,0.99999386,-0.9300278,0.29607457,0.99825364,0.97782004,0.9998403,-0.99985236,-0.7145588,-0.9888533,-0.1537965,0.97799766,-0.43168345,-0.61400336,-0.9999832,-0.20183593,0.9663617,0.99973446,-0.97004807,0.9991916,-0.28664416,-0.9998176,0.7652661,0.40907684,0.9748744
0.95468384,-0.35566527,0.9986865,0.9929064,0.040731408,-0.99238837,0.35076568,0.947089,0.68329,-0.9965669,-0.81335783,0.99860287,-0.70726234,-0.98934305,-0.9317103,-0.9630081,0.7996299,0.9916571,-0.81916344,0.8371019,0.7220701,-0.09889717,0.8797507,0.9997607,0.99420786,-0.70313966
-0.97653687,0.99957454,0.9999723,-0.84276927,0.90004253,0.98320657,0.9653121,0.99968845,-0.9958594,-0.60100096,-0.9682341,-0.46883383,0.9902261,0.2696595,-0.91264564,-0.9988269,-0.61056125,0.99355817,0.99761415,-0.9452483,0.98690355,-0.96783376,-0.9920516,0.7931561,0.15489277,0.7051525
-0.997869,0.99989533,0.9999856,0.8017294,0.78134716,0.06614882,0.7872298,0.99865806,-0.999907,-0.80820346,-0.8989522,0.9950778,0.9995358,-0.9895522,-0.99957484,-0.99982405,-0.36548212,0.99854785,0.9996744,-0.9955415,0.99991596,-0.94166327,-0.9993022,0.99572515,0.9631066,0.9509091
0.97031724,0.48430932,0.9999558,-0.9026511,-0.58899534,0.9916934,0.99792755,0.99992853,0.9835584,-0.9931128,-0.98961794,-0.72803706,-0.93060285,0.99624634,0.8589235,-0.98278517,0.7252352,0.9006604,-0.2574792,0.9075047,-0.6232527,0.17140368,0.97041285,0.08844339,-0.84598976,-0.942842
-0.99998635,0.99999726,0.9994522,0.8530352,0.98559284,-0.5121281,-0.1907033,0.91777194,-0.9999993,-0.7843961,0.68179166,0.9958175,0.9999928,-0.9997898,-0.99998873,-0.99972486,-0.68217295,0.99915576,0.99996734,-0.999943,0.9999787,-0.985267,-0.9999939,0.99750584,0.97898346,0.9974943
-0.99297976,0.99982524,0.9999548,-0.66940683,0.93141085,0.9701146,0.93777573,0.9990273,-0.99926805,-0.56275165,-0.93988645,-0.04737626,0.99159145,-0.51141655,-0.9527681,-0.99882495,-0.5926563,0.9946613,0.998079,-0.95309097,0.9939885,-0.96985745,-0.99756324,0.9119466,0.5409855,0.8542837
-0.128138,0.96960795,0.9999948,-0.6819198,-0.4698843,0.9768627,0.9946188,0.9999729,-0.24119624,-0.9522413,-0.99109316,-0.009735492,0.7922957,0.96579486,-0.7076418,-0.9982108,0.34106892,0.96033573,0.97410905,-0.5624727,0.90444475,-0.42413497,-0.4488335,0.47758505,-0.7615369,-0.4065831
-0.99974775,0.99998486,0.9999736,0.7170836,0.9194652,-0.064018674,0.6020939,0.992677,-0.9999946,-0.8783008,-0.34462693,0.9985718,0.9999775,-0.99891376,-0.99997354,-0.99995,-0.62061465,0.99957913,0.999955,-0.99982667,0.9999905,-0.96761805,-0.999892,0.997563,0.96771616,0.9840556
-0.9997276,0.99998015,0.99999034,0.99606913,0.5998217,-0.99615425,-0.014746552,0.99848616,-0.99995387,-0.45310593,-0.5579925,0.99998313,1.0,-0.9990886,-0.99999994,-0.9999577,-0.45958894,0.99903554,0.9999962,-0.9999979,0.9999995,-0.94946355,-0.9998533,0.9987847,0.962655,0.9895277
0.5833309,0.8995723,0.99998116,-0.8262983,-0.59860677,0.9882155,0.9969478,0.999962,0.56144565,-0.9824624,-0.992478,-0.48944092,-0.30584967,0.99012476,0.17373507,-0.99362695,0.6320485,0.9408482,0.7400103,0.4417099,0.2910722,-0.07554786,0.38813555,0.35386556,-0.8098698,-0.7187522
0.9912553,-0.80168796,0.99855447,0.99303627,0.015375951,-0.99512684,0.29704273,0.9256286,0.9665917,-0.99738723,-0.7457751,0.99840146,-0.8966885,-0.98549724,-0.8510078,-0.9379296,0.855896,0.9876466,-0.9426402,0.9174186,0.3953229,0.060404122,0.9849042,0.9995867,0.9920299,-0.9009888
-0.9997189,0.9999493,0.9994989,0.7345865,0.9864262,0.058574904,0.35921848,0.9633521,-0.99986535,0.5704691,-0.1808695,0.8960654,0.999941,-0.9780297,-0.9999454,-0.9981059,-0.8529454,0.99486417,0.9996717,-0.9996196,0.9994546,-0.99372196,-0.999775,0.9716793,0.794737,0.953461
-0.6571333,0.9962586,0.9999982,-0.5692094,0.16573691,0.9692371,0.9858343,0.99997586,-0.9152902,-0.8101886,-0.9939597,0.5953627,0.98928994,0.5926082,-0.9461672,-0.9998731,-0.42687944,0.99059474,0.99884045,-0.95122415,0.99692094,-0.8763379,-0.89477724,0.7673301,0.14843215,0.1759454
-0.99698293,0.999907,0.9999779,-0.2108705,0.86134535,0.9382371,0.92137617,0.9987704,-0.99977934,-0.52369845,-0.9213285,0.8071647,0.99860996,-0.8433715,-0.99619436,-0.9998627,-0.60050106,0.9953939,0.9996682,-0.99456,0.9996115,-0.9355546,-0.99903125,0.94916177,0.7265245,0.9140181
-0.9863067,0.9997504,0.99997514,-0.728655,0.90530527,0.9689469,0.94387907,0.99959666,-0.998227,-0.6317643,-0.960438,0.0039408146,0.99661094,-0.19466728,-0.97394913,-0.999432,-0.67143905,0.9953372,0.9989338,-0.9795554,0.9952485,-0.97301185,-0.9944999,0.84934825,0.44836968,0.78426236
-0.9999149,0.9999899,0.9999162,0.98977315,0.9006303,-0.9877275,-0.14281261,0.9869655,-0.9999884,-0.61041313,0.46512014,0.99993426,0.9999999,-0.99976647,-0.9999999,-0.9999189,-0.4907403,0.9992464,0.99999636,-0.9999978,0.9999992,-0.9694176,-0.99997103,0.99882257,0.9655338,0.9952869
-0.99983406,0.99997836,0.9999614,0.9977464,0.7902196,-0.9980453,-0.3553041,0.9930718,-0.99997765,-0.35507527,-0.090296954,0.9999842,0.9999999,-0.9996909,-1.0,-0.99990964,-0.3784555,0.9990493,0.999996,-0.9999985,0.9999994,-0.9625014,-0.9999287,0.99919814,0.9751343,0.99266815
-0.9999957,0.99999964,0.99914294,0.16966338,0.9917244,0.55474716,-0.4552895,0.7419838,-1.0,-0.7993056,0.743647,0.9847537,0.999919,-0.99993026,-0.9998213,-0.99975216,-0.7832258,0.9978272,0.99994826,-0.9998295,0.9999665,-0.97843426,-0.9999994,0.997722,0.9851029,0.99959445
-0.99999523,0.9999949,0.98301643,0.9877765,0.9963059,-0.98241806,-0.8751844,-0.398437,-0.9999995,0.8817861,0.972026,0.99824667,0.9999989,-0.9999482,-0.9999995,-0.9808804,-0.92760664,0.99769497,0.9998286,-0.9999883,0.99994004,-0.996569,-0.9999994,0.9988356,0.98758215,0.9990229
-0.4708971,0.9529537,0.9991497,-0.9698484,-0.73403007,0.9975976,0.9983129,0.99995756,-0.65906924,-0.98800373,-0.9988041,-0.95689356,-0.97818923,0.998742,0.9601369,-0.94121706,0.9067237,0.97065973,-0.69753814,0.9725365,-0.95439065,0.30848375,-0.6877621,0.34123805,-0.6248465,-0.28737715
-0.99996144,0.9999888,0.9993623,0.9872481,0.98042816,-0.98179424,-0.5723533,0.8869285,-0.99999297,-0.18000151,0.8266974,0.9996307,0.9999998,-0.99990135,-0.99999976,-0.99955314,-0.6648559,0.99887687,0.99998766,-0.9999952,0.999995,-0.99144155,-0.9999885,0.99888253,0.97619605,0.99653983
-0.9999656,0.99999386,0.99977976,0.96853834,0.9648007,-0.9263581,-0.13173895,0.95990205,-0.9999951,-0.6938067,0.6877731,0.9994506,0.99999917,-0.9997668,-0.9999992,-0.9998353,-0.6149204,0.9993747,0.9999898,-0.99998903,0.9999959,-0.9829782,-0.99998343,0.9981853,0.96944684,0.99512607
-0.9999491,0.9999931,0.9998661,0.9843267,0.92986137,-0.9764876,-0.15169178,0.98389685,-0.99999154,-0.7765093,0.5473848,0.9997884,0.9999997,-0.99970406,-0.9999997,-0.9998745,-0.47870073,0.9994045,0.9999938,-0.99999446,0.99999756,-0.97426873,-0.99997413,0.99833435,0.9708152,0.9952114
-0.9998914,0.99998915,0.9999208,0.99957806,0.3990839,-0.9996308,-0.6984044,0.94356906,-0.9999985,-0.6215806,0.52176434,0.9999975,0.9999998,-0.999858,-1.0,-0.99991935,-0.011938391,0.9995614,0.99999917,-0.9999995,0.9999999,-0.8403177,-0.9999829,0.9992151,0.99004537,0.9933155
-0.9861042,0.99974674,0.9999829,-0.697923,0.86406785,0.9664945,0.9523895,0.9997399,-0.99808073,-0.68236285,-0.9681942,0.18587732,0.9975829,-0.105596736,-0.98234373,-0.99965376,-0.64589447,0.99584323,0.99922085,-0.98591274,0.9969599,-0.9645209,-0.9942344,0.84809035,0.44691333,0.77485263
0.99509495,-0.43437955,0.9998457,-0.96959263,-0.7960576,0.99879116,0.9991039,0.9999779,0.9975453,-0.99609697,-0.99779046,-0.9293667,-0.9932201,0.99916875,0.9756945,-0.9820262,0.73592585,0.76190037,-0.8226571,0.97719693,-0.93582964,0.4209467,0.99115145,-0.24825901,-0.9090449,-0.9829092
-0.93695027,0.99621296,0.9999856,-0.89463514,-0.08999545,0.9965322,0.9953998,0.99997896,-0.98377115,-0.8962309,-0.9981034,-0.6999096,0.7798387,0.9530851,-0.30810073,-0.99899787,0.34188908,0.98567355,0.9784699,-0.30804318,0.91987777,-0.5641727,-0.9816617,0.6218314,-0.20188576,0.41110975
-0.99987566,0.9999771,0.99874735,0.8057094,0.99113077,-0.40318146,0.07470674,0.86032087,-0.99994576,0.3352804,0.7785614,0.9584249,0.99999464,-0.9969769,-0.9999933,-0.99883276,-0.79347247,0.99667567,0.999947,-0.99995714,0.9998949,-0.99373066,-0.9999522,0.9857445,0.7829894,0.9837764
0.99344635,-0.7146562,0.98944247,-0.9668173,-0.5561852,0.9889137,0.9967398,0.99942106,0.99853754,-0.9994235,-0.9798596,-0.98148286,-0.9997783,0.99796045,0.99854916,-0.35744438,0.92707604,0.8983574,-0.9987266,0.9994683,-0.9993048,0.4152742,0.9976255,0.58473176,-0.5982885,-0.963817
-0.99988455,0.9999912,0.9999679,0.98379576,0.82113755,-0.9765446,0.2239327,0.99434817,-0.9999862,-0.74739045,0.21693066,0.99994266,0.9999999,-0.99954796,-0.99999976,-0.99996495,-0.44912848,0.99938726,0.9999974,-0.99999756,0.99999964,-0.94637924,-0.99995404,0.998385,0.9478675,0.9933686
0.1328467,0.93967223,0.9999801,-0.89843947,-0.72306556,0.9963144,0.99802047,0.99998504,-0.3385061,-0.9788304,-0.9983312,-0.65304583,-0.5228068,0.99269533,0.49632198,-0.9967469,0.6887254,0.96443295,0.74045205,0.6563847,0.25293392,-0.014585197,-0.38934237,0.47141328,-0.6405226,-0.5051076
0.6334391,0.85173935,0.9999109,-0.9528757,-0.79989195,0.996826,0.9987811,0.9999787,0.6920375,-0.992376,-0.99766093,-0.88680714,-0.930894,0.9987903,0.88076895,-0.98321253,0.8646453,0.9391542,-0.16630544,0.9044445,-0.755197,0.35203683,0.61324674,0.0049243616,-0.8623667,-0.79386735
-0.8798659,0.99851596,0.9999979,-0.6326936,0.26137447,0.9721477,0.98478687,0.9999726,-0.97128993,-0.7794828,-0.9937739,0.49113017,0.9949783,0.6582267,-0.97126454,-0.99989957,-0.4675496,0.9927684,0.999245,-0.9771231,0.9977205,-0.8765911,-0.95429564,0.7236334,0.09708185,0.36472455
-0.9999994,0.9999993,0.89143753,0.9846249,0.99686617,-0.9681742,-0.94727564,-0.8551513,-1.0,0.97428715,0.97768337,0.9955373,0.9999866,-0.99991304,-0.99999577,-0.72403336,-0.9841083,0.996141,0.9982582,-0.9999243,0.99964964,-0.99672663,-0.99999994,0.998199,0.99554455,0.9996775
-0.9999883,0.99999774,0.9937481,0.99525356,0.96933717,-0.99286336,-0.9577185,-0.22666894,-0.9999997,0.78656334,0.9737132,0.9998475,0.99999946,-0.99996245,-0.9999998,-0.9948362,-0.91356635,0.9967385,0.99998134,-0.99999654,0.999997,-0.99320453,-0.99999964,0.9992792,0.9954919,0.9992752
-0.99999297,0.9999918,0.98814476,0.9855099,0.9970051,-0.974484,-0.8288743,-0.24047066,-0.9999985,0.85465807,0.9512333,0.99660236,0.99999815,-0.99991286,-0.99999917,-0.98291504,-0.9186861,0.997828,0.9997694,-0.9999762,0.99987984,-0.99746776,-0.9999981,0.9982931,0.98210424,0.99782324
-0.9999929,0.9999901,0.9874608,0.98131305,0.9975202,-0.96970636,-0.7696806,-0.2628609,-0.9999982,0.83782804,0.9564248,0.99591255,0.99999845,-0.99991477,-0.9999989,-0.9856937,-0.90806085,0.9980396,0.9997917,-0.9999797,0.99987596,-0.997086,-0.9999979,0.9979858,0.9743468,0.99769044
-0.99996936,0.9999956,0.99981254,0.9257914,0.9663555,-0.78062874,0.019763071,0.9637531,-0.9999977,-0.7886986,0.5914453,0.99894804,0.9999975,-0.99972004,-0.99999714,-0.9998698,-0.6265412,0.9993794,0.9999855,-0.99997663,0.99999404,-0.9788269,-0.9999857,0.99781096,0.96997494,0.99560744
-1.0,0.9999998,0.9128874,0.9399691,-0.7057467,-0.9596193,-0.9611934,0.28413007,-1.0,-0.68674874,0.23850262,0.9990478,0.9068348,-0.9999429,-0.9886526,-0.96155924,0.33561325,0.999918,0.979852,-0.8728736,0.99816966,0.051473405,-1.0,0.9999987,0.9999929,0.99999493
-0.99996704,0.9999902,0.9983579,0.8834817,0.9918965,-0.6285128,-0.09458557,0.84186476,-0.999989,-0.11772345,0.8242261,0.98292476,0.9999954,-0.9989771,-0.99999493,-0.99865377,-0.7441673,0.9982736,0.9999433,-0.9999567,0.99992853,-0.992974,-0.9999826,0.99375415,0.90746254,0.9920743
-0.999985,0.99998814,0.985011,0.999774,0.945911,-0.99977535,-0.9797465,-0.8860772,-0.9999999,0.86919606,0.9802715,0.99997234,0.99999976,-0.9999774,-1.0,-0.98839694,-0.70427173,0.9986667,0.99998367,-0.99999887,0.9999967,-0.9762252,-0.9999995,0.9993021,0.9969846,0.99768054
-0.99204403,0.9996077,0.9999979,0.6903803,0.14705858,-0.0011405214,0.8777711,0.9999054,-0.9982566,-0.6768443,-0.98117685,0.9870154,0.99978966,-0.80140674,-0.99960285,-0.9999247,-0.4028582,0.99689615,0.9997981,-0.9984413,0.999801,-0.89750963,-0.99722934,0.97228914,0.7912049,0.87422705
0.9943728,-0.42970854,0.99867296,-0.9660272,-0.79200906,0.9947064,0.9986129,0.99989986,0.9985599,-0.99884146,-0.99336195,-0.94436014,-0.99865043,0.99914026,0.9918508,-0.874376,0.90269995,0.8493962,-0.9812502,0.9948025,-0.99240357,0.54597586,0.9967687,0.07274487,-0.8533427,-0.9769926
-0.99716455,0.99989283,0.99999255,0.91201293,0.66627425,-0.7919127,0.6248752,0.99933255,-0.9983412,-0.6997568,-0.82341087,0.99670154,0.9999751,-0.9508449,-0.9999754,-0.9998633,-0.67041445,0.99738115,0.9999141,-0.99985397,0.9999367,-0.95216876,-0.99641025,0.97980803,0.7960676,0.8903083
-0.99996734,0.9999885,0.9990913,0.9852512,0.98565,-0.97712463,-0.6086716,0.83300513,-0.9999938,-0.09173182,0.86123556,0.9994302,0.99999964,-0.9999093,-0.9999999,-0.9994017,-0.6967358,0.99880546,0.999984,-0.9999941,0.99999213,-0.99308115,-0.99999034,0.9988083,0.97633296,0.9965843
-0.3870439,0.98649573,0.99999285,-0.42268193,-0.1604729,0.9104118,0.98844045,0.99992454,-0.25242415,-0.94203305,-0.97493064,0.31225994,0.9440103,0.93413913,-0.92822415,-0.9980319,0.15471269,0.9656424,0.98489535,-0.8585993,0.9536226,-0.5314461,-0.4473195,0.53317815,-0.7178537,-0.3256874
-0.9999861,0.9999989,0.9996433,-0.12579525,0.98872125,0.75003433,-0.069751844,0.89191806,-0.9999998,-0.8430481,0.4670261,0.979492,0.99988157,-0.9998377,-0.99967146,-0.9998742,-0.7335315,0.99800575,0.99994105,-0.9997527,0.99996054,-0.9721292,-0.9999976,0.99677426,0.97438043,0.99911755
-0.9990565,0.9999456,0.9999938,0.87599695,0.739375,-0.5715018,0.5978768,0.9987837,-0.99996513,-0.75431556,-0.85916114,0.99924403,0.9999739,-0.9964881,-0.9999796,-0.9999552,-0.58306444,0.9992689,0.999936,-0.9997775,0.9999871,-0.9589431,-0.99963665,0.99729973,0.96868724,0.9709881
-0.958244,0.99926174,0.9999979,-0.38231847,0.36471212,0.89362186,0.96417797,0.99993867,-0.99248827,-0.75371146,-0.98675984,0.77242994,0.9975041,-0.06980458,-0.98709947,-0.99985725,-0.45165336,0.9953128,0.99939907,-0.9858752,0.99853694,-0.9105426,-0.98757213,0.89615774,0.34900528,0.6783901
-0.9995629,0.9999788,0.99999034,0.9905868,0.5810478,-0.9891653,0.27580088,0.99836123,-0.9999805,-0.755517,-0.5271196,0.9999865,0.99999964,-0.99940056,-0.9999999,-0.9999753,-0.31447795,0.99939847,0.9999962,-0.9999966,0.99999964,-0.9154166,-0.9998619,0.99912065,0.9697519,0.9906463
-0.99610656,0.9997356,0.99999654,0.6336686,0.36288512,0.19885041,0.8589603,0.999826,-0.99937814,-0.704502,-0.9751579,0.98289055,0.99969286,-0.8822765,-0.999432,-0.99990493,-0.42268044,0.9975744,0.999723,-0.9975956,0.9997546,-0.9179823,-0.9985825,0.9795421,0.85510606,0.9049897
-0.9997051,0.99996704,0.9999812,0.99935454,0.3902427,-0.9995884,-0.21411856,0.9927833,-0.9999869,-0.7763377,-0.11649927,0.9999978,1.0000001,-0.9997525,-1.0,-0.9999784,0.28660992,0.99961126,0.99999934,-0.9999997,0.9999999,-0.8071814,-0.9998817,0.9991499,0.97240883,0.98762506
-0.99000907,0.999395,0.9999975,0.4514684,0.21175407,0.52272487,0.9071104,0.999899,-0.99889654,-0.7467244,-0.98833054,0.9704476,0.99893385,-0.81548214,-0.9976898,-0.99989665,-0.31369546,0.9971595,0.9993861,-0.99122155,0.9994777,-0.89354485,-0.99762076,0.9789388,0.8666389,0.8708071
-0.9999648,0.99996793,0.995195,0.9994617,0.97595036,-0.9996208,-0.94390064,-0.30071694,-0.99999875,0.75086004,0.94457793,0.99994844,0.99999976,-0.99997455,-1.0,-0.99624956,-0.5733838,0.9985895,0.9999846,-0.9999989,0.99999493,-0.98793596,-0.9999966,0.99947274,0.9927189,0.99692875
